YYYYMM,행정동코드,생활비용지수,생활비용지수_lag1,생활비용지수_lag2,생활비용지수_lag3,생활비용지수_roll3_mean,생활비용지수_roll3_std,생활비용지수_change1,생활비용지수_change3_mean,YEAR,MONTH,MONTH_SIN,MONTH_COS,KOSPI_lag1,M2_lag1,FX_lag1,HOUSE_SALE_lag1,RENT_SALE_lag1,당월_매출_금액_lag1,생활인구합계_lag1,전체승객수_lag1,아파트_평균_시가_lag1,AREA_M2,LAT,LON,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적
202411,1111065000,9.09273695350561,9.06826816888064,9.07858902221318,9.109311582849447,9.085389591314422,0.021350088117599867,-0.001136834513302265,0.015176297495407462,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,55065018999.0,19211004.0,625466.0,189567695.0,1164691.0,126.99769,37.58747,308.0,1681.0,533.0,94.0,43.0,23.0,57.0
202411,1111067000,10.017783483833643,9.96929016452229,9.94484115871459,9.944537904561669,9.952889742599517,0.014203991347647904,0.00245846116770565,0.032415906889624,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,71494287880.0,5304730.0,332320.0,210739429.0,313832.0,127.01402,37.57226,24.0,147.0,50.0,0.0,0.0,0.0,48.0
202411,1111068000,8.947414944849873,8.931838869845272,8.941940093863217,8.760749182275372,8.878176048661286,0.10181999014720441,-0.001129645682247049,-0.029652728581655352,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,13029810718.0,4700062.0,6885.0,133709885.0,249894.0,127.01025,37.57575,214.0,1231.0,87.0,12.0,4.0,1.0,49.0
202411,1111069000,7.662768273105135,7.660922485483568,7.702415676682753,7.9768624708648765,7.780066877677066,0.17168809030500554,-0.005387036085938046,-0.046678497440487944,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,476145360.0,3639307.0,151804.0,320701236.0,220395.0,127.01321,37.57882,26.0,129.0,91.0,42.0,0.0,0.0,65.0
202411,1111070000,8.614625124433976,8.595070354847417,8.614773367724043,8.563779739863197,8.591207820811553,0.025715304732517718,-0.002287119119168568,0.02570152005807406,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,3920380384.0,4617448.0,213042.0,271960677.0,237128.0,127.01686,37.57723,44.0,228.0,89.0,34.0,0.0,0.0,58.0
202411,1111071000,9.216817991062928,9.216387705221003,9.26034679203212,9.106988474936077,9.194574324063067,0.07897190040633836,-0.004747023820851015,0.027225074204101807,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,29155131783.0,9510014.0,814339.0,167074058.0,321465.0,127.02064,37.57431,181.0,1175.0,239.0,16.0,0.0,0.0,52.0
202411,1114052000,9.913425679922156,9.920796541841888,9.965980761828508,9.852174097631103,9.912983800433834,0.05730417436947392,-0.00453384579666094,0.02861412351315769,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,165740492346.0,25814603.0,2654829.0,489545455.0,935656.0,126.97436,37.5643,4.0,32.0,12.0,0.0,0.0,0.0,52.0
202411,1114054000,9.963251052540754,9.9459173770871,9.997793747847295,9.990527688114973,9.978079604349789,0.0280892426541032,-0.005188781852132562,0.0021601393979810237,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,231301595453.0,25556757.0,4555312.0,389399554.0,892974.0,126.97671,37.55697,19.0,86.0,45.0,14.0,18.0,20.0,85.0
202411,1114055000,9.786190045952365,9.77577334657956,9.800598320116519,9.773074347880396,9.783148671525492,0.015171975001866645,-0.0025330059172002928,-0.006465301911435277,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,243512724553.0,35807048.0,3393854.0,355854515.0,1006850.0,126.98436,37.56373,7.0,34.0,12.0,1.0,5.0,7.0,72.0
202411,1114057000,9.172931478299985,9.156051661879674,9.186955134407887,9.13331778233479,9.158774859540785,0.026922170018024626,-0.003363842761403002,-0.018878594971355134,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,36902431236.0,12529705.0,1162876.0,248890227.0,1478522.0,126.99385,37.5568,31.0,175.0,54.0,26.0,5.0,5.0,63.0
202411,1114058000,9.088428836101487,9.074300640561557,9.089563900703498,9.046283864453423,9.070049468572826,0.021950961981431764,-0.001679207089435808,-0.001253173760136043,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,21910121966.0,8629031.0,551393.0,186105513.0,1003083.0,127.00228,37.55561,160.0,1262.0,78.0,22.0,12.0,28.0,45.0
202411,1114059000,9.786662673659892,9.777937761272693,9.812087931922091,9.772178118967028,9.787401270720604,0.02157236196687937,-0.0034804183254714127,0.023800292714999467,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,165508190291.0,18845735.0,1652052.0,193927273.0,752739.0,127.00363,37.5652,10.0,61.0,18.0,6.0,0.0,0.0,51.0
202411,1114060500,10.282075898061054,10.264502367306603,10.29219695063658,10.181740746504278,10.246146688149153,0.057470353016382134,-0.002690833012893634,0.014831457319527766,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,238192150889.0,13561324.0,1827642.0,457909091.0,599530.0,126.99649,37.56664,1.0,0.0,11.0,0.0,0.0,0.0,85.0
202411,1114061500,9.58851577595613,9.534492608113341,9.535037339333423,9.580610975174707,9.550046974207158,0.026470602550448304,-5.712942704838575e-05,-0.025184051080692178,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,69878152346.0,12814165.0,870733.0,202648861.0,541354.0,127.01377,37.56575,36.0,194.0,71.0,3.0,0.0,0.0,49.0
202411,1114062500,9.273498453778013,9.2185044222231,9.196353582426356,9.18482423099159,9.199894078547016,0.0171169551887331,0.002408654647541253,-0.01930575532638808,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,40665824706.0,9659671.0,119495.0,207881680.0,546686.0,127.00826,37.5547,374.0,2274.0,423.0,116.0,44.0,99.0,64.0
202411,1114063500,9.260373542709706,9.238840664871047,9.232410545523113,9.224026673719978,9.231759294704712,0.007428437196162509,0.0006964724235591913,0.002342035128405732,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,26762927661.0,10351962.0,697063.0,382587628.0,511938.0,127.01024,37.54984,125.0,617.0,398.0,195.0,9.0,0.0,68.0
202411,1114064500,8.965468507950083,8.931936406594328,8.967532311727412,8.65386829699828,8.851112338440005,0.17174305234494935,-0.003969420337246232,-0.007688550906914597,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,9423634737.0,5990209.0,79794.0,433917253.0,330066.0,127.01499,37.55686,74.0,346.0,236.0,108.0,1.0,0.0,68.0
202411,1114065000,9.394609087299523,9.381659931437236,9.385874819896442,9.176054458987007,9.314529736773562,0.11994162430002585,-0.00044906719299842024,0.014793548124679626,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,27872298783.0,7863146.0,192815.0,382417416.0,315652.0,127.02202,37.56358,64.0,398.0,229.0,40.0,0.0,0.0,59.0
202411,1114066500,9.302120662569731,9.272598557980837,9.268778960808993,9.547006833925074,9.362794784238302,0.15954374562479914,0.0004120928104980326,-0.004389583853374808,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,25618016776.0,9532774.0,273032.0,562530704.0,344934.0,127.01867,37.56059,59.0,169.0,297.0,115.0,56.0,0.0,83.0
202411,1114067000,9.516185210906974,9.495112457126492,9.534161341459809,9.570828081263045,9.533367293283115,0.03786405708554072,-0.004095681091897507,0.007318740329260313,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,53419061719.0,10282373.0,129482.0,320745114.0,314878.0,127.0208,37.56842,29.0,186.0,79.0,31.0,5.0,0.0,60.0
202411,1114068000,9.387551541249096,9.359037268096525,9.362494921902373,9.262664201445714,9.328065463814871,0.056665533457911574,-0.00036930901802245675,-0.005613490036020112,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,34440780436.0,9290409.0,162067.0,368461445.0,492309.0,126.96596,37.55732,88.0,427.0,216.0,63.0,2.0,1.0,60.0
202411,1117051000,9.080595734859191,9.052711048643632,9.06317711412941,8.969067148251437,9.02831843700816,0.05157926953910382,-0.0011547899102027914,-0.006003708334077633,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,21900762463.0,9014811.0,200263.0,292755194.0,865282.0,126.98059,37.54994,370.0,1811.0,818.0,104.0,84.0,60.0,63.0
202411,1117052000,8.828002961939225,8.802547193537473,8.789908092073203,8.605419610527782,8.732624965379486,0.1103441817617349,0.0014379105369335399,-0.009874158840074513,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,13941357067.0,9095810.0,678228.0,204859436.0,2045385.0,126.98353,37.54024,281.0,1403.0,175.0,10.0,4.0,1.0,49.0
202411,1117053000,9.589055871475631,9.562298677807837,9.65568840100469,9.60408668008185,9.60735791963146,0.046780720984604306,-0.009671990159410782,0.029948418823920964,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,64286420720.0,14884420.0,1306947.0,398414266.0,751924.0,126.97351,37.54511,78.0,367.0,154.0,31.0,18.0,2.0,61.0
202411,1117055500,9.012440477967484,8.980547256189253,8.986830841627846,9.106922669949304,9.024766922588801,0.07121829806842501,-0.0006991992560366755,-0.020462955521577657,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,39092861925.0,18587330.0,256132.0,244172572.0,854585.0,126.96717,37.54786,457.0,2443.0,584.0,92.0,11.0,3.0,54.0
202411,1117056000,9.890979407134616,9.910301564499557,9.956505629123134,9.902077443619422,9.922961545747372,0.029339618065047705,-0.004640590418432344,0.035192349011170375,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,127349790764.0,13587234.0,288885.0,423991122.0,563923.0,126.96656,37.53747,125.0,778.0,345.0,99.0,30.0,0.0,55.0
202411,1117057000,9.554578404751389,9.520330976402265,9.526649174810428,9.567202045365411,9.538060732192703,0.025434071790684024,-0.0006632130870179997,-0.009990900102664235,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,51887110502.0,10432100.0,179921.0,462855465.0,943601.0,126.95139,37.5331,119.0,657.0,310.0,102.0,34.0,60.0,68.0
202411,1117058000,8.98847381565017,8.960433743300435,8.990696663863929,8.986049471081765,8.979059959415375,0.01629727109853085,-0.003366026204079331,-0.02007458882812796,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,11490538928.0,7106336.0,448142.0,342185373.0,502716.0,126.96131,37.54305,187.0,995.0,574.0,119.0,39.0,22.0,63.0
202411,1117059000,9.415778333273922,9.386728613269712,9.397133458254233,9.339180925191217,9.37434766557172,0.03089643865448405,-0.0011072360556273475,0.01158857205731915,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,28595601949.0,7249638.0,97312.0,323872688.0,268086.0,126.95858,37.53815,176.0,1130.0,299.0,90.0,3.0,0.0,54.0
202411,1117062500,10.363118383920854,10.361962093450355,10.399415513221044,10.317103392203641,10.35949366629168,0.04121154166097323,-0.0036014927688073906,0.035299015454440884,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,657846760984.0,39004083.0,3131811.0,780899618.0,2632658.0,126.96786,37.52918,81.0,317.0,188.0,97.0,124.0,27.0,72.0
202411,1117063000,9.26807418540193,9.232928724002344,9.253929030541697,9.213844933404692,9.233567562649577,0.020049683212836598,-0.0022693394848872783,-0.032317624856081806,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,33555052295.0,16529489.0,221622.0,1448413885.0,2128932.0,126.97096,37.51728,133.0,201.0,295.0,555.0,204.0,320.0,120.0
202411,1117064000,9.086666921394757,8.924248049893995,8.927209196599158,8.885206710210797,8.912221318901317,0.023442139609660684,-0.00033169903829410874,-0.01113662182874072,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,4867678926.0,3691981.0,118134.0,541443092.0,1203554.0,126.95394,37.52333,80.0,531.0,260.0,31.0,2.0,0.0,61.0
202411,1117065000,9.819570656092065,9.788739496538899,9.766944459850881,9.664684734036245,9.740122896808675,0.066234003411524,0.0022315102515029217,0.036983191337803444,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,75094373755.0,10199334.0,609770.0,632786445.0,533547.0,126.99325,37.53339,70.0,221.0,95.0,109.0,85.0,101.0,98.0
202411,1117066000,8.89031422986332,8.86136770604383,8.856371608159423,8.967600574817295,8.895113296340183,0.062825507592709,0.0005641246895968788,-0.03443903766950607,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,16663860090.0,10795134.0,142492.0,436270648.0,891712.0,126.99213,37.54166,169.0,589.0,320.0,83.0,132.0,77.0,81.0
202411,1117068500,9.651226323619667,9.6193310940666,9.62740408458954,9.660918996114887,9.635884724923676,0.02205287610612741,-0.0008385428150731178,0.02650487765692011,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,92783911197.0,22153303.0,1227544.0,1309674189.0,3194899.0,127.0058,37.5371,414.0,1046.0,592.0,255.0,266.0,918.0,112.0
202411,1117069000,8.287310009375801,8.2481518083244,8.26686498550987,8.244796364761402,8.253271052865223,0.011891635881428688,-0.0022636364835122436,-0.04621659114806742,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,3193411607.0,10892419.0,294306.0,931218213.0,2917053.0,126.98838,37.52247,158.0,463.0,283.0,69.0,162.0,171.0,82.0
202411,1117070000,9.167921526584562,9.169489345254545,9.187033627052408,9.342054975047482,9.232859315784813,0.09497220360351527,-0.0019096786307825075,0.023338592887809744,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,9844058049.0,6116198.0,117378.0,751925365.0,872912.0,127.00126,37.52587,144.0,653.0,216.0,18.0,12.0,0.0,53.0
202411,1120052000,9.081908524258084,9.060061019111423,9.069099569027122,8.825404409193714,8.984854999110754,0.1381621938694278,-0.0009966314568391477,-0.004015923126549155,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,13302255527.0,8561647.0,568107.0,474130064.0,334371.0,127.02769,37.5615,69.0,320.0,285.0,92.0,4.0,0.0,70.0
202411,1120053500,9.165310814947395,9.129912689257903,9.132852281929507,9.280708562094842,9.181157844427418,0.08622597834958579,-0.0003218701650764544,0.0009570522985050678,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,42032771688.0,23218993.0,245139.0,658527615.0,721844.0,127.02957,37.56679,108.0,455.0,555.0,124.0,24.0,0.0,70.0
202411,1120054000,8.931879695973965,8.889078805413776,8.878096967986139,8.939424433843458,8.902200069081124,0.032701531879885656,0.0012369584909059927,-0.012175485334081563,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,26126725215.0,16865568.0,366610.0,313147656.0,1127258.0,127.04049,37.56764,125.0,921.0,405.0,55.0,50.0,12.0,57.0
202411,1120055000,8.992518347246477,8.953711444088345,8.977302445087314,9.064149386163345,8.998387758446334,0.0581599311556199,-0.002627849640053026,0.0037320469086612094,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,35531776934.0,17225105.0,659250.0,170903029.0,1154150.0,127.04543,37.55801,102.0,689.0,181.0,19.0,1.0,0.0,44.0
202411,1120056000,9.41869417760744,9.406070001745636,9.424800286528983,9.59555352080806,9.475474603027559,0.1044122395292746,-0.001987340231507928,0.017480888406106176,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,39967419431.0,14185612.0,1350357.0,483661187.0,566619.0,127.03606,37.55902,84.0,324.0,294.0,99.0,0.0,0.0,68.0
202411,1120057000,8.423380251433878,8.398291583359216,8.400288902680906,8.285046464336348,8.361208983458823,0.06596623613962886,-0.00023776793213059477,-0.031167694864620937,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,5938375355.0,14400534.0,413224.0,645518275.0,479532.0,127.0295,37.55668,97.0,431.0,426.0,269.0,3.0,0.0,79.0
202411,1120058000,8.018810228320536,8.00884371630261,8.029752581798276,8.077154073007728,8.038583457036205,0.035000921079251734,-0.0026039240042166067,-0.013657200922933507,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,2466579704.0,8445383.0,144376.0,269799393.0,563044.0,127.03398,37.55099,215.0,1258.0,260.0,169.0,0.0,0.0,56.0
202411,1120059000,8.375514566164437,8.323654322536495,8.292725342930568,8.313811108495198,8.310063591320754,0.015801372047879993,0.00372965199339359,0.013302202714904862,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,4448712629.0,9970003.0,319066.0,308385556.0,407653.0,127.02506,37.55367,193.0,1037.0,332.0,125.0,0.0,0.0,54.0
202411,1120061500,8.804200999458219,8.773130897671507,8.781217953031023,8.823755745557127,8.792701532086552,0.027196015274374118,-0.0009209491670485459,0.012999923118040324,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,18004308926.0,15268460.0,157494.0,365230604.0,665732.0,127.01989,37.55143,227.0,1192.0,505.0,117.0,0.0,0.0,60.0
202411,1120062000,9.187329210038312,9.154575445102092,9.147937920913796,9.168646311902606,9.157053225972831,0.010574209798794454,0.0007255759981843468,0.015966322329535026,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,17474659113.0,10144655.0,479810.0,803074557.0,930024.0,127.0246,37.54459,82.0,324.0,376.0,129.0,11.0,0.0,77.0
202411,1120064500,8.718209885449044,8.690180912909156,8.69455542822459,8.606803814505923,8.663846718546557,0.049449001730094304,-0.0005031327192684953,-0.015305920031433495,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,11230853132.0,15305419.0,519087.0,884172349.0,1250869.0,127.01618,37.54197,126.0,383.0,544.0,246.0,138.0,65.0,93.0
202411,1120065000,9.120938370301868,9.075902925031784,9.10870709986552,9.017005665263973,9.067205230053759,0.046465317177906924,-0.0036014084627026266,0.015787143451942987,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,20683053071.0,14293716.0,438123.0,736732428.0,2238042.0,127.04104,37.54042,122.0,686.0,442.0,8.0,18.0,12.0,61.0
202411,1120066000,9.54137769121691,9.507578550730464,9.521375534016506,9.589254394902836,9.539402826549937,0.04372039955652091,-0.0014490535781043201,0.018605076445696977,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,58122130540.0,15450852.0,903161.0,465824238.0,977066.0,127.04395,37.54907,68.0,474.0,251.0,18.0,0.0,0.0,57.0
202411,1120067000,9.756593171296966,9.743421626705667,9.770120623610637,9.686399119905493,9.733313790073932,0.04276621115662385,-0.0027327192706760872,0.0036235366206004795,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,83561356989.0,13292507.0,184766.0,579181643.0,1150487.0,127.05528,37.53666,110.0,858.0,290.0,41.0,25.0,1.0,59.0
202411,1120069000,9.690923512594425,9.676994909636374,9.714966981501611,9.709874707672155,9.700612199603379,0.020611043210565377,-0.003908615637864821,-0.000775521008924455,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,123826623939.0,22984078.0,1580196.0,394279969.0,1046168.0,127.05814,37.54554,78.0,473.0,189.0,116.0,0.0,0.0,57.0
202411,1120072000,8.574375147371518,8.557898415226934,8.580900844823871,8.782859066419682,8.640552775490162,0.12377636394089361,-0.0026806543989857934,-0.03727917182794057,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,7564618624.0,8157945.0,91799.0,229184261.0,587634.0,127.0657,37.55233,68.0,536.0,116.0,18.0,0.0,0.0,50.0
202411,1120079000,9.232071447761678,9.21138619531289,9.221041920173613,8.980560231887727,9.137662782458078,0.13614043044749205,-0.0010471403279924685,0.027118198299698488,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,34216384550.0,10893794.0,1348812.0,255078831.0,2372731.0,127.05785,37.55854,54.0,286.0,91.0,7.0,0.0,0.0,56.0
202411,1121571000,9.28485496450215,9.258087672462596,9.269099763307537,9.32287772614607,9.283355053972068,0.03466767583822847,-0.0011880431893217525,0.0030309450384727508,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,87016067979.0,28748564.0,1943343.0,148077507.0,1178002.0,127.07346,37.54327,195.0,1629.0,174.0,18.0,1.0,0.0,34.0
202411,1121573000,9.075346821057414,9.045840077937672,9.05422955024844,8.972562344847088,9.024210657677733,0.04492501502617971,-0.0009265804742644157,-0.005981324910650916,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,39635565216.0,15898408.0,309829.0,206472588.0,734486.0,127.07368,37.55307,233.0,1578.0,444.0,55.0,28.0,3.0,51.0
202411,1121574000,9.369870472734997,9.34411458848432,9.355853833317418,9.326859802793635,9.342276074865124,0.014584188381582937,-0.0012547486356929705,0.008725140438195314,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,56691345255.0,11394522.0,148941.0,188044024.0,590812.0,127.07772,37.56204,249.0,1645.0,405.0,23.0,14.0,0.0,51.0
202411,1121575000,9.111356960590616,9.083728526469745,9.093268618271965,9.087882333062112,9.088293159267941,0.00478329609445634,-0.0010491377966169724,-0.00920889189134122,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,39715919096.0,13741487.0,180657.0,185506401.0,544506.0,127.08459,37.55891,387.0,2601.0,589.0,23.0,1.0,0.0,50.0
