YYYYMM,행정동코드,년도,월,행정동_명칭,자치구_명칭,생활비용지수_등급,생활비용지수
202503,1129065000,2025,3,정릉4동,성북구,3,8.593606732364474
202503,1129066000,2025,3,길음1동,성북구,3,8.514712902446158
202503,1129068500,2025,3,길음2동,성북구,3,8.865851644478003
202503,1129070500,2025,3,종암동,성북구,3,8.782557716763318
202503,1129071500,2025,3,월곡1동,성북구,3,8.664027997795325
202503,1129072500,2025,3,월곡2동,성북구,3,8.837776250718075
202503,1129076000,2025,3,장위1동,성북구,4,8.250924988286997
202503,1129077000,2025,3,장위2동,성북구,3,8.774130943960849
202503,1129078000,2025,3,장위3동,성북구,3,8.812428475355853
202503,1129081000,2025,3,석관동,성북구,3,8.907380701474887
202503,1130553400,2025,3,삼양동,강북구,3,8.550621439851573
202503,1130553500,2025,3,미아동,강북구,3,9.045883904725722
202503,1130554500,2025,3,송중동,강북구,3,9.16931702525928
202503,1130555500,2025,3,송천동,강북구,3,9.002040146077213
202503,1130557500,2025,3,삼각산동,강북구,3,8.560148745532565
202503,1130559500,2025,3,번1동,강북구,3,9.26983901882872
202503,1130560300,2025,3,번2동,강북구,4,7.945137796498813
202503,1130560800,2025,3,번3동,강북구,3,8.660342144668673
202503,1130561500,2025,3,수유1동,강북구,3,9.225916729204371
202503,1130562500,2025,3,수유2동,강북구,3,8.680907229991952
202503,1130563500,2025,3,수유3동,강북구,3,9.245477484090303
202503,1130564500,2025,3,우이동,강북구,3,8.641326300047286
202503,1130566000,2025,3,인수동,강북구,4,8.423280614762307
202503,1132051100,2025,3,창1동,도봉구,3,8.88323320167001
202503,1132051200,2025,3,창2동,도봉구,3,8.457968257310359
202503,1132051300,2025,3,창3동,도봉구,3,8.825032519908419
202503,1132051400,2025,3,창4동,도봉구,3,8.701800289960223
202503,1132051500,2025,3,창5동,도봉구,3,9.288643220840138
202503,1132052100,2025,3,도봉1동,도봉구,3,8.88892874371364
202503,1132052200,2025,3,도봉2동,도봉구,4,8.379566968769542
202503,1132066000,2025,3,쌍문1동,도봉구,4,8.398590103494708
202503,1132067000,2025,3,쌍문2동,도봉구,3,8.782765711494465
202503,1132068000,2025,3,쌍문3동,도봉구,3,8.956201823098235
202503,1132068100,2025,3,쌍문4동,도봉구,3,8.495096835619117
202503,1132069000,2025,3,방학1동,도봉구,3,9.042045942311091
202503,1132070000,2025,3,방학2동,도봉구,3,9.178240849858508
202503,1132071000,2025,3,방학3동,도봉구,4,8.362926525997187
202503,1135056000,2025,3,월계1동,노원구,3,8.60713830191836
202503,1135057000,2025,3,월계2동,노원구,4,7.9587860867300915
202503,1135058000,2025,3,월계3동,노원구,4,8.277595693621596
202503,1135059500,2025,3,공릉1동,노원구,3,8.956680534618224
202503,1135060000,2025,3,공릉2동,노원구,3,8.618716120553911
202503,1135061100,2025,3,하계1동,노원구,3,9.055527449971043
202503,1135061200,2025,3,하계2동,노원구,4,8.109584226722598
202503,1135061900,2025,3,중계본동,노원구,3,9.05308355816292
202503,1135062100,2025,3,중계1동,노원구,3,8.523681318625592
202503,1135062400,2025,3,중계4동,노원구,3,9.175114130621688
202503,1135062500,2025,3,"중계2,3동",노원구,3,9.180627001521906
202503,1135063000,2025,3,상계1동,노원구,3,8.779708200027256
202503,1135064000,2025,3,상계2동,노원구,3,9.463971889853854
202503,1135066500,2025,3,"상계3,4동",노원구,4,8.351908082450631
202503,1135067000,2025,3,상계5동,노원구,3,8.883101434407692
202503,1135069500,2025,3,"상계6,7동",노원구,3,9.37750923973053
202503,1135070000,2025,3,상계8동,노원구,3,8.679123217890936
202503,1135071000,2025,3,상계9동,노원구,3,8.842007864142456
202503,1135072000,2025,3,상계10동,노원구,4,8.299756640849399
202503,1138051000,2025,3,녹번동,은평구,3,8.78650254832215
202503,1138052000,2025,3,불광1동,은평구,3,8.898479979403882
202503,1138053000,2025,3,불광2동,은평구,3,8.725214547786166
202503,1138055100,2025,3,갈현1동,은평구,3,9.288854760317689
202503,1138055200,2025,3,갈현2동,은평구,3,9.063431968199382
202503,1138056000,2025,3,구산동,은평구,4,8.266494924549512
202503,1138057000,2025,3,대조동,은평구,3,9.031506066339546
202503,1138058000,2025,3,응암1동,은평구,3,8.788343278091062
202503,1138059000,2025,3,응암2동,은평구,3,8.648864195431228
202503,1138060000,2025,3,응암3동,은평구,3,9.003984301888082
202503,1138062500,2025,3,역촌동,은평구,3,8.546114429469222
202503,1138063100,2025,3,신사1동,은평구,3,8.712085562315822
202503,1138063200,2025,3,신사2동,은평구,3,8.45409767322441
202503,1138064000,2025,3,증산동,은평구,3,8.75249195743994
202503,1138065000,2025,3,수색동,은평구,4,8.24896481959494
202503,1138069000,2025,3,진관동,은평구,4,8.410243084967384
202503,1141052000,2025,3,천연동,서대문구,3,9.02806861789767
202503,1141055500,2025,3,북아현동,서대문구,3,9.18883939028259
202503,1141056500,2025,3,충현동,서대문구,3,8.883504022677634
202503,1141058500,2025,3,신촌동,서대문구,3,9.074603842384604
202503,1141061500,2025,3,연희동,서대문구,3,8.853742844174255
202503,1141062000,2025,3,홍제1동,서대문구,3,8.66020674424855
202503,1141064000,2025,3,홍제3동,서대문구,3,9.152087687545404
202503,1141065500,2025,3,홍제2동,서대문구,3,8.818479208715521
202503,1141066000,2025,3,홍은1동,서대문구,3,8.794801602821872
202503,1141068500,2025,3,홍은2동,서대문구,3,8.51566521702971
202503,1141069000,2025,3,남가좌1동,서대문구,3,9.251866475763062
202503,1141070000,2025,3,남가좌2동,서대문구,3,8.740681126635417
202503,1141071000,2025,3,북가좌1동,서대문구,4,8.272186610175416
202503,1141072000,2025,3,북가좌2동,서대문구,3,8.777157175645964
202503,1144055500,2025,3,아현동,마포구,3,9.269245823082036
202503,1144056500,2025,3,공덕동,마포구,3,9.091673501556231
202503,1144058500,2025,3,도화동,마포구,3,9.370869855453597
202503,1144059000,2025,3,용강동,마포구,2,9.703753092289377
202503,1144060000,2025,3,대흥동,마포구,3,9.326618458134366
202503,1144061000,2025,3,염리동,마포구,3,8.77398886076378
202503,1144063000,2025,3,신수동,마포구,3,8.61788387891416
202503,1144065500,2025,3,서강동,마포구,3,8.854137986384433
202503,1144066000,2025,3,서교동,마포구,2,9.756492208166586
202503,1144068000,2025,3,합정동,마포구,3,9.289382124277546
202503,1144069000,2025,3,망원1동,마포구,3,9.14954632370494
202503,1144070000,2025,3,망원2동,마포구,3,9.021797995503324
202503,1144071000,2025,3,연남동,마포구,3,9.09964766398462
202503,1144072000,2025,3,성산1동,마포구,3,8.758149375111456
202503,1144073000,2025,3,성산2동,마포구,3,8.696887004378588
202503,1144074000,2025,3,상암동,마포구,3,9.116689595255917
202503,1147051000,2025,3,목1동,양천구,2,9.529935573898726
202503,1147052000,2025,3,목2동,양천구,3,8.687388806271851
202503,1147053000,2025,3,목3동,양천구,3,9.22472323651798
202503,1147054000,2025,3,목4동,양천구,3,8.821846081947182
202503,1147055000,2025,3,목5동,양천구,3,9.38937050786268
202503,1147056000,2025,3,신월1동,양천구,3,8.831613130958777
202503,1147057000,2025,3,신월2동,양천구,3,8.780620416917184
202503,1147058000,2025,3,신월3동,양천구,3,8.43277638639763
202503,1147059000,2025,3,신월4동,양천구,3,8.887810494838716
202503,1147060000,2025,3,신월5동,양천구,3,8.628313319000572
202503,1147061000,2025,3,신월6동,양천구,3,9.36353266566654
202503,1147061100,2025,3,신월7동,양천구,3,8.489718953401104
202503,1147062000,2025,3,신정1동,양천구,3,9.44271307253851
202503,1147063000,2025,3,신정2동,양천구,3,9.202730684925124
202503,1147064000,2025,3,신정3동,양천구,3,8.689625696907497
202503,1147065000,2025,3,신정4동,양천구,3,9.050527445898458
202503,1147067000,2025,3,신정6동,양천구,3,8.712782667064415
202503,1147068000,2025,3,신정7동,양천구,3,9.191301828778444
202503,1150051000,2025,3,염창동,강서구,3,9.184664539396527
202503,1150052000,2025,3,등촌1동,강서구,3,9.321809431792444
202503,1150053000,2025,3,등촌2동,강서구,4,8.414491158372384
202503,1150053500,2025,3,등촌3동,강서구,3,9.174202575124903
202503,1150054000,2025,3,화곡1동,강서구,3,9.009174701569702
202503,1150055000,2025,3,화곡2동,강서구,3,8.45109788643559
202503,1150056000,2025,3,화곡3동,강서구,3,8.904018513113437
202503,1150057000,2025,3,화곡4동,강서구,3,8.875210605376221
202503,1150059000,2025,3,화곡본동,강서구,3,8.613933182038078
202503,1150059100,2025,3,화곡6동,강서구,3,8.83145865004397
202503,1150059300,2025,3,화곡8동,강서구,3,8.454697089080328
202503,1150060300,2025,3,가양1동,강서구,3,9.25165090667826
202503,1150060400,2025,3,가양2동,강서구,3,9.036319503655733
202503,1150060500,2025,3,가양3동,강서구,3,9.02565733603429
202503,1150061100,2025,3,발산1동,강서구,3,9.385900813117374
202503,1150061500,2025,3,우장산동,강서구,3,8.956060708485069
202503,1150062000,2025,3,공항동,강서구,3,8.734127799112366
202503,1150063000,2025,3,방화1동,강서구,3,9.071035478409216
202503,1150064000,2025,3,방화2동,강서구,3,8.644821515243526
202503,1150064100,2025,3,방화3동,강서구,3,8.440884336451033
202503,1153051000,2025,3,신도림동,구로구,3,8.941267498319656
202503,1153052000,2025,3,구로1동,구로구,3,8.568923620448029
202503,1153053000,2025,3,구로2동,구로구,2,9.594496078983545
202503,1153054000,2025,3,구로3동,구로구,3,9.350052696487216
202503,1153055000,2025,3,구로4동,구로구,3,9.121962117182084
202503,1153056000,2025,3,구로5동,구로구,3,9.25424673760008
202503,1153059500,2025,3,가리봉동,구로구,3,8.993113368858904
202503,1153072000,2025,3,고척1동,구로구,3,9.036335233686094
202503,1153073000,2025,3,고척2동,구로구,3,8.933634071174637
202503,1153074000,2025,3,개봉1동,구로구,3,8.686663216632011
202503,1153075000,2025,3,개봉2동,구로구,3,8.704704109653564
202503,1153076000,2025,3,개봉3동,구로구,3,8.641432145402165
202503,1153077000,2025,3,오류1동,구로구,3,8.899916575684284
202503,1153078000,2025,3,오류2동,구로구,4,8.415331897323991
202503,1153079000,2025,3,수궁동,구로구,4,8.40566085044817
202503,1153080000,2025,3,항동,구로구,5,6.501450994581826
202503,1154551000,2025,3,가산동,금천구,2,10.001041286436363
202503,1154561000,2025,3,독산1동,금천구,2,9.542029724953776
202503,1154562000,2025,3,독산2동,금천구,3,8.862246696932965
202503,1154563000,2025,3,독산3동,금천구,3,9.139965027598558
202503,1154564000,2025,3,독산4동,금천구,3,8.637912460048383
202503,1154567000,2025,3,시흥1동,금천구,3,9.180456276054176
202503,1154568000,2025,3,시흥2동,금천구,4,8.041990317106992
202503,1154569000,2025,3,시흥3동,금천구,3,8.569764610516815
202503,1154570000,2025,3,시흥4동,금천구,4,8.391913121626462
202503,1154571000,2025,3,시흥5동,금천구,3,8.980140013471923
202503,1156051500,2025,3,영등포본동,영등포구,3,9.356000000871449
202503,1156053500,2025,3,영등포동,영등포구,2,9.797576644351697
202503,1156054000,2025,3,여의동,영등포구,2,9.887660457989089
202503,1156055000,2025,3,당산1동,영등포구,2,9.818918691243333
202503,1156056000,2025,3,당산2동,영등포구,3,9.135406246122278
202503,1156058500,2025,3,도림동,영등포구,3,8.574371198592699
202503,1156060500,2025,3,문래동,영등포구,2,9.61651491361324
202503,1156061000,2025,3,양평1동,영등포구,3,8.990297960724812
202503,1156062000,2025,3,양평2동,영등포구,3,9.357827063234586
202503,1156063000,2025,3,신길1동,영등포구,3,9.006960908736373
202503,1156065000,2025,3,신길3동,영등포구,3,9.160779976495585
202503,1156066000,2025,3,신길4동,영등포구,3,8.615103283237609
202503,1156067000,2025,3,신길5동,영등포구,3,9.00828666721488
202503,1156068000,2025,3,신길6동,영등포구,3,9.190476372675237
202503,1156069000,2025,3,신길7동,영등포구,3,8.72223155914393
202503,1156070000,2025,3,대림1동,영등포구,3,9.140210313369884
202503,1156071000,2025,3,대림2동,영등포구,3,9.136414998302808
202503,1156072000,2025,3,대림3동,영등포구,2,9.652765216385047
202503,1159051000,2025,3,노량진1동,동작구,2,9.986652866387791
202503,1159052000,2025,3,노량진2동,동작구,1,11.064328342837356
202503,1159053000,2025,3,상도1동,동작구,3,8.980679018398167
202503,1159054000,2025,3,상도2동,동작구,3,8.849441268798017
202503,1159055000,2025,3,상도3동,동작구,3,9.108603345140825
202503,1159056000,2025,3,상도4동,동작구,3,8.531608451320727
202503,1159060500,2025,3,흑석동,동작구,3,9.124649373555608
202503,1159062000,2025,3,사당1동,동작구,3,9.196170023283097
202503,1159063000,2025,3,사당2동,동작구,3,9.30196462726926
202503,1159064000,2025,3,사당3동,동작구,3,8.648082329725945
202503,1159065000,2025,3,사당4동,동작구,3,9.087682173888387
202503,1159065100,2025,3,사당5동,동작구,4,8.241707067200338
202503,1159066000,2025,3,대방동,동작구,3,9.052062368548908
202503,1159067000,2025,3,신대방1동,동작구,3,8.72155888195079
202503,1159068000,2025,3,신대방2동,동작구,3,8.946149348949566
202503,1162052500,2025,3,보라매동,관악구,3,8.701914228433546
202503,1162054500,2025,3,청림동,관악구,4,8.386739918901958
202503,1162056500,2025,3,성현동,관악구,3,8.441000828586633
202503,1162057500,2025,3,행운동,관악구,3,8.899781924720907
202503,1162058500,2025,3,낙성대동,관악구,3,8.949793266085198
202503,1162059500,2025,3,청룡동,관악구,3,9.101162645458947
202503,1162060500,2025,3,은천동,관악구,3,8.793212034787116
202503,1162061500,2025,3,중앙동,관악구,3,9.146809430523222
202503,1162062500,2025,3,인헌동,관악구,3,8.995302099739186
202503,1162063000,2025,3,남현동,관악구,3,8.874116412164835
202503,1162064500,2025,3,서원동,관악구,3,9.187219353868803
202503,1162065500,2025,3,신원동,관악구,3,8.71490405845539
202503,1162066500,2025,3,서림동,관악구,3,8.441000593649413
202503,1162068500,2025,3,신사동,관악구,3,8.946396427084357
202503,1162069500,2025,3,신림동,관악구,3,9.209556077365932
202503,1162071500,2025,3,난향동,관악구,4,8.146747835209924
202503,1162072500,2025,3,조원동,관악구,3,9.344750423890837
202503,1162073500,2025,3,대학동,관악구,3,8.4856649112197
202503,1162074500,2025,3,삼성동,관악구,4,8.34348406921359
202503,1162076500,2025,3,미성동,관악구,3,8.624633834782685
202503,1162077500,2025,3,난곡동,관악구,3,8.57512981058693
202503,1165051000,2025,3,서초1동,서초구,3,9.382057682321138
202503,1165052000,2025,3,서초2동,서초구,2,9.711163018343024
202503,1165053000,2025,3,서초3동,서초구,3,9.409737882724276
202503,1165053100,2025,3,서초4동,서초구,2,9.916739722185111
202503,1165054000,2025,3,잠원동,서초구,2,9.48442190372761
202503,1165055000,2025,3,반포본동,서초구,3,9.081569294633429
202503,1165056000,2025,3,반포1동,서초구,2,9.542960759024872
202503,1165057000,2025,3,반포2동,서초구,3,9.3626642986585
202503,1165058000,2025,3,반포3동,서초구,2,10.0045018453207
202503,1165058100,2025,3,반포4동,서초구,2,9.477071308020191
202503,1165059000,2025,3,방배본동,서초구,3,9.43879687057174
202503,1165060000,2025,3,방배1동,서초구,2,9.554632761806932
202503,1165061000,2025,3,방배2동,서초구,3,9.381133959452908
202503,1165062000,2025,3,방배3동,서초구,3,9.21059204961392
202503,1165062100,2025,3,방배4동,서초구,3,9.316318324575828
202503,1165065100,2025,3,양재1동,서초구,3,9.297628470520491
202503,1165065200,2025,3,양재2동,서초구,3,9.389407848248087
202503,1165066000,2025,3,내곡동,서초구,4,8.354968910822672
202503,1168051000,2025,3,신사동,강남구,2,10.143801894594848
202503,1168052100,2025,3,논현1동,강남구,2,9.857233124269328
202503,1168053100,2025,3,논현2동,강남구,2,9.737653295505146
202503,1168054500,2025,3,압구정동,강남구,2,10.207681794801893
202503,1168056500,2025,3,청담동,강남구,2,10.015626272867282
202503,1168058000,2025,3,삼성1동,강남구,2,9.85968942119517
202503,1168059000,2025,3,삼성2동,강남구,3,9.39683801593261
202503,1168060000,2025,3,대치1동,강남구,2,9.960233658905588
202503,1168061000,2025,3,대치2동,강남구,2,9.818924862208664
202503,1168063000,2025,3,대치4동,강남구,2,9.880616894425934
202503,1168064000,2025,3,역삼1동,강남구,2,9.948620990980997
202503,1168065000,2025,3,역삼2동,강남구,3,9.361697414734593
202503,1168065500,2025,3,도곡1동,강남구,3,9.386008918258153
202503,1168065600,2025,3,도곡2동,강남구,2,9.60147548975704
202503,1168066000,2025,3,개포1동,강남구,5,7.134105535104229
202503,1168067000,2025,3,개포2동,강남구,3,9.066458620147031
202503,1168069000,2025,3,개포4동,강남구,3,9.040857390055528
202503,1168070000,2025,3,세곡동,강남구,3,8.911985086124563
202503,1168072000,2025,3,일원본동,강남구,3,8.731833924984855
202503,1168073000,2025,3,일원1동,강남구,3,9.266401840780148
202503,1168074000,2025,3,일원2동,강남구,1,11.550195274126454
202503,1168075000,2025,3,수서동,강남구,2,9.58211098030844
202503,1171051000,2025,3,풍납1동,송파구,3,8.718976942730576
202503,1171052000,2025,3,풍납2동,송파구,3,8.689445686225413
202503,1171053100,2025,3,거여1동,송파구,3,8.962298942051751
202503,1171053200,2025,3,거여2동,송파구,3,8.957990318620071
202503,1171054000,2025,3,마천1동,송파구,3,9.329093367400654
202503,1171055000,2025,3,마천2동,송파구,3,9.205623192710204
202503,1171056100,2025,3,방이1동,송파구,3,9.321973344466354
202503,1171056200,2025,3,방이2동,송파구,3,9.40429572096228
202503,1171056600,2025,3,오륜동,송파구,3,8.560270919783132
202503,1171057000,2025,3,오금동,송파구,3,9.071889338469678
202503,1171058000,2025,3,송파1동,송파구,3,9.240266380017168
202503,1171059000,2025,3,송파2동,송파구,3,9.074809123361694
202503,1171060000,2025,3,석촌동,송파구,3,9.355103131438852
202503,1171061000,2025,3,삼전동,송파구,3,9.218400103238448
202503,1171062000,2025,3,가락본동,송파구,3,9.145632285196587
202503,1171063100,2025,3,가락1동,송파구,2,10.460480451548143
202503,1171063200,2025,3,가락2동,송파구,3,9.209176258151656
202503,1171064100,2025,3,문정1동,송파구,3,9.002402644127653
202503,1171064200,2025,3,문정2동,송파구,2,9.663989493617612
202503,1171064600,2025,3,장지동,송파구,3,8.967549402887878
202503,1171064700,2025,3,위례동,송파구,4,8.103326097672985
202503,1171065000,2025,3,잠실본동,송파구,2,9.621564992208834
202503,1171067000,2025,3,잠실2동,송파구,2,9.499883201627627
202503,1171068000,2025,3,잠실3동,송파구,3,9.464174739989955
202503,1171069000,2025,3,잠실4동,송파구,3,8.988364214689305
202503,1171071000,2025,3,잠실6동,송파구,2,10.137262590513885
202503,1171072000,2025,3,잠실7동,송파구,3,8.816768526127325
202503,1174051500,2025,3,강일동,강동구,3,8.473016651560899
202503,1174052500,2025,3,상일1동,강동구,4,8.17593343702906
202503,1174052600,2025,3,상일2동,강동구,3,8.574479860408106
202503,1174053000,2025,3,명일1동,강동구,3,9.304392059717657
202503,1174054000,2025,3,명일2동,강동구,2,9.743039094853522
202503,1174055000,2025,3,고덕1동,강동구,3,8.455019408609079
202503,1174056000,2025,3,고덕2동,강동구,3,8.979969084955659
202503,1174057000,2025,3,암사1동,강동구,3,8.80502818559398
202503,1174058000,2025,3,암사2동,강동구,3,9.103162897492538
202503,1174059000,2025,3,암사3동,강동구,3,9.06793778926438
202503,1174060000,2025,3,천호1동,강동구,3,8.839164180864197
202503,1174061000,2025,3,천호2동,강동구,3,9.384688933560914
202503,1174062000,2025,3,천호3동,강동구,3,8.874353695905265
202503,1174064000,2025,3,성내1동,강동구,3,9.150925981409149
202503,1174065000,2025,3,성내2동,강동구,3,9.26336190883131
202503,1174066000,2025,3,성내3동,강동구,3,9.210242595787182
202503,1174068500,2025,3,길동,강동구,3,9.059437877717349
202503,1174069000,2025,3,둔촌1동,강동구,3,8.52352600153286
202503,1174070000,2025,3,둔촌2동,강동구,3,8.737769219066783
202504,1111051500,2025,4,청운효자동,종로구,3,8.930292533484819
202504,1111053000,2025,4,사직동,종로구,2,9.531412620775775
202504,1111054000,2025,4,삼청동,종로구,2,9.657810670739506
202504,1111055000,2025,4,부암동,종로구,4,8.423928855738692
202504,1111056000,2025,4,평창동,종로구,4,8.352745836798483
202504,1111057000,2025,4,무악동,종로구,3,9.152318693938144
202504,1111058000,2025,4,교남동,종로구,3,8.746550222196435
202504,1111060000,2025,4,가회동,종로구,3,9.241556154086345
202504,1111061500,2025,4,"종로1,2,3,4가동",종로구,2,10.141777970760042
202504,1111063000,2025,4,"종로5,6가동",종로구,2,9.71966962879408
202504,1111064000,2025,4,이화동,종로구,3,8.948205085329285
202504,1111065000,2025,4,혜화동,종로구,3,9.058052106526173
202504,1111067000,2025,4,창신1동,종로구,2,9.878121571280577
202504,1111068000,2025,4,창신2동,종로구,3,8.918981656309471
202504,1111069000,2025,4,창신3동,종로구,4,7.658174166879141
202504,1111070000,2025,4,숭인1동,종로구,3,8.60109501041382
202504,1111071000,2025,4,숭인2동,종로구,3,9.188607918729623
202504,1114052000,2025,4,소공동,중구,2,9.925376880025574
202504,1114054000,2025,4,회현동,중구,2,9.990830248265862
202504,1114055000,2025,4,명동,중구,2,9.749660847411684
202504,1114057000,2025,4,필동,중구,3,9.143752672204233
202504,1114058000,2025,4,장충동,중구,3,9.043814731832288
202504,1114059000,2025,4,광희동,중구,2,9.796871356001128
202504,1114060500,2025,4,을지로동,중구,2,10.226007156251862
202504,1114061500,2025,4,신당동,중구,2,9.562623797490328
202504,1114062500,2025,4,다산동,중구,3,9.23555034435585
202504,1114063500,2025,4,약수동,중구,3,9.313593249939984
202504,1114064500,2025,4,청구동,중구,3,8.952037911839827
202504,1114065000,2025,4,신당5동,중구,3,9.37885844233269
202504,1114066500,2025,4,동화동,중구,3,9.241553162780614
202504,1114067000,2025,4,황학동,중구,2,9.534960806944223
202504,1114068000,2025,4,중림동,중구,3,9.272936681035183
202504,1117051000,2025,4,후암동,용산구,3,9.09254942104335
202504,1117052000,2025,4,용산2가동,용산구,3,8.845912741626599
202504,1117053000,2025,4,남영동,용산구,2,9.599980978365275
202504,1117055500,2025,4,청파동,용산구,3,8.978007710571148
202504,1117056000,2025,4,원효로1동,용산구,2,9.82994325950222
202504,1117057000,2025,4,원효로2동,용산구,2,9.500239032541904
202504,1117058000,2025,4,효창동,용산구,3,9.017994595323469
202504,1117059000,2025,4,용문동,용산구,3,9.41820903116638
202504,1117062500,2025,4,한강로동,용산구,2,10.300285040919183
202504,1117063000,2025,4,이촌1동,용산구,3,9.230437840050612
202504,1117064000,2025,4,이촌2동,용산구,3,9.086834404441545
202504,1117065000,2025,4,이태원1동,용산구,2,9.833353440045364
202504,1117066000,2025,4,이태원2동,용산구,3,8.91602837497201
202504,1117068500,2025,4,한남동,용산구,2,9.61493863821149
202504,1117069000,2025,4,서빙고동,용산구,3,8.601801701838165
202504,1117070000,2025,4,보광동,용산구,3,9.163129995048353
202504,1120052000,2025,4,왕십리2동,성동구,3,9.091557486936695
202504,1120053500,2025,4,왕십리도선동,성동구,3,9.093129928814376
202504,1120054000,2025,4,마장동,성동구,3,8.928902318128783
202504,1120055000,2025,4,사근동,성동구,3,8.960106461130348
202504,1120056000,2025,4,행당1동,성동구,3,9.394404665374411
202504,1120057000,2025,4,행당2동,성동구,4,8.384952990460409
202504,1120058000,2025,4,응봉동,성동구,4,8.036140878230613
202504,1120059000,2025,4,금호1가동,성동구,3,8.449199740353754
202504,1120061500,2025,4,"금호2,3가동",성동구,3,8.756970186280702
202504,1120062000,2025,4,금호4가동,성동구,3,9.178742026995836
202504,1120064500,2025,4,옥수동,성동구,3,8.747312861447405
202504,1120065000,2025,4,성수1가1동,성동구,3,9.04858933087782
202504,1120066000,2025,4,성수1가2동,성동구,2,9.637494143716625
202504,1120067000,2025,4,성수2가1동,성동구,2,9.728716551379344
202504,1120069000,2025,4,성수2가3동,성동구,2,9.62575119362729
202504,1120072000,2025,4,송정동,성동구,3,8.540034483962144
202504,1120079000,2025,4,용답동,성동구,3,9.179681411938796
202504,1121571000,2025,4,화양동,광진구,3,9.264382893702823
202504,1121573000,2025,4,군자동,광진구,3,9.06764243383036
202504,1121574000,2025,4,중곡1동,광진구,3,9.349202045102029
202504,1121575000,2025,4,중곡2동,광진구,3,9.082725768129748
202504,1121576000,2025,4,중곡3동,광진구,3,8.866134197750569
202504,1121577000,2025,4,중곡4동,광진구,3,8.670794097656266
202504,1121578000,2025,4,능동,광진구,3,9.090435456971472
202504,1121581000,2025,4,광장동,광진구,3,8.96211934148994
202504,1121582000,2025,4,자양1동,광진구,3,9.09022512831715
202504,1121583000,2025,4,자양2동,광진구,3,8.633907511070767
202504,1121584000,2025,4,자양3동,광진구,3,9.117988255101167
202504,1121584700,2025,4,자양4동,광진구,3,9.147778489328047
202504,1121585000,2025,4,구의1동,광진구,3,9.31878086646914
202504,1121586000,2025,4,구의2동,광진구,3,8.813420385300331
202504,1121587000,2025,4,구의3동,광진구,2,9.521601345912
202504,1123053600,2025,4,용신동,동대문구,3,9.365725058435329
202504,1123054500,2025,4,제기동,동대문구,2,10.482523564560266
202504,1123056000,2025,4,전농1동,동대문구,3,9.036003496388838
202504,1123057000,2025,4,전농2동,동대문구,3,8.693460412471703
202504,1123060000,2025,4,답십리1동,동대문구,3,9.158659743790828
202504,1123061000,2025,4,답십리2동,동대문구,3,8.850100345090876
202504,1123065000,2025,4,장안1동,동대문구,2,9.595662510458045
202504,1123066000,2025,4,장안2동,동대문구,3,9.330490059355192
202504,1123070500,2025,4,청량리동,동대문구,3,9.309441348350642
202504,1123071000,2025,4,회기동,동대문구,3,8.969485636662837
202504,1123072000,2025,4,휘경1동,동대문구,3,9.035762544470442
202504,1123073000,2025,4,휘경2동,동대문구,3,8.563561256666409
202504,1123074000,2025,4,이문1동,동대문구,3,8.762146258775822
202504,1123075000,2025,4,이문2동,동대문구,3,8.467399768830266
202504,1126052000,2025,4,면목2동,중랑구,3,8.684433223020005
202504,1126054000,2025,4,면목4동,중랑구,3,8.541887847226448
202504,1126055000,2025,4,면목5동,중랑구,3,8.479740710650594
202504,1126056500,2025,4,면목본동,중랑구,3,9.021225786471282
202504,1126057000,2025,4,면목7동,중랑구,3,9.106427139257596
202504,1126057500,2025,4,"면목3,8동",중랑구,3,8.923524249504931
202504,1126058000,2025,4,상봉1동,중랑구,3,8.524351607533427
202504,1126059000,2025,4,상봉2동,중랑구,3,9.368048031261996
202504,1126060000,2025,4,중화1동,중랑구,3,8.754775027290561
202504,1126061000,2025,4,중화2동,중랑구,3,9.052771691492778
202504,1126062000,2025,4,묵1동,중랑구,3,8.85172074564619
202504,1126063000,2025,4,묵2동,중랑구,3,8.888030580353888
202504,1126065500,2025,4,망우본동,중랑구,3,8.960560725337528
202504,1126066000,2025,4,망우3동,중랑구,3,8.762232634377522
202504,1126068000,2025,4,신내1동,중랑구,3,8.759977562204602
202504,1126069000,2025,4,신내2동,중랑구,3,9.199695785962987
202504,1129052500,2025,4,성북동,성북구,3,8.889750504903033
202504,1129055500,2025,4,삼선동,성북구,3,9.33380818720174
202504,1129057500,2025,4,동선동,성북구,3,9.25061126694712
202504,1129058000,2025,4,돈암1동,성북구,3,8.709886483598636
202504,1129059000,2025,4,돈암2동,성북구,3,8.764854261277051
202504,1129060000,2025,4,안암동,성북구,3,8.866372258847832
202504,1129061000,2025,4,보문동,성북구,3,8.701687849528433
202504,1129062000,2025,4,정릉1동,성북구,3,8.695389157066893
202504,1129063000,2025,4,정릉2동,성북구,3,8.516152934365207
202504,1129064000,2025,4,정릉3동,성북구,4,8.409623661313551
202504,1129065000,2025,4,정릉4동,성북구,3,8.640070773431527
202504,1129066000,2025,4,길음1동,성북구,3,8.527219468098297
202504,1129068500,2025,4,길음2동,성북구,3,8.914193518029823
202504,1129070500,2025,4,종암동,성북구,3,8.788930537711899
202504,1129071500,2025,4,월곡1동,성북구,3,8.703285451565542
202504,1129072500,2025,4,월곡2동,성북구,3,8.883269316522032
202504,1129076000,2025,4,장위1동,성북구,4,8.292616653292608
