기준_년분기_코드,YYYYMM,행정동코드,당월_매출_금액,당월_매출_건수
20204.0,202012,1150057000,32789056756.0,1649707.0
20204.0,202012,1150059000,27887033794.0,1600514.0
20204.0,202012,1150059100,29379572839.0,1642322.0
20204.0,202012,1150059300,23290788055.0,1571327.0
20204.0,202012,1150060300,85822054433.0,3942695.0
20204.0,202012,1150060400,24440125836.0,1304471.0
20204.0,202012,1150060500,7218152800.0,379373.0
20204.0,202012,1150061100,180818783857.0,4855900.0
20204.0,202012,1150061500,23666419130.0,1271179.0
20204.0,202012,1150062000,34371573461.0,1456154.0
20204.0,202012,1150063000,40184070589.0,2147180.0
20204.0,202012,1150064000,20424258140.0,912486.0
20204.0,202012,1150064100,8845033709.0,599744.0
20204.0,202012,1153051000,31260014869.0,1518311.0
20204.0,202012,1153052000,11437760579.0,622961.0
20204.0,202012,1153053000,170450149214.0,2780218.0
20204.0,202012,1153054000,130402949061.0,5729289.0
20204.0,202012,1153055000,36871514115.0,1965522.0
20204.0,202012,1153056000,66315526353.0,3030665.0
20204.0,202012,1153059500,15553569044.0,1019154.0
20204.0,202012,1153072000,48097247405.0,1533283.0
20204.0,202012,1153073000,22558416636.0,1296616.0
20204.0,202012,1153074000,24506976280.0,1465889.0
20204.0,202012,1153075000,21811945543.0,1228080.0
20204.0,202012,1153076000,15041915754.0,800976.0
20204.0,202012,1153077000,31708660218.0,2141138.0
20204.0,202012,1153078000,19433846486.0,1097818.0
20204.0,202012,1153079000,9050613901.0,636670.0
20204.0,202012,1154551000,735866478794.0,16718517.0
20204.0,202012,1154561000,219991829140.0,3598491.0
20204.0,202012,1154562000,17415012593.0,910054.0
20204.0,202012,1154563000,31376983218.0,1507314.0
20204.0,202012,1154564000,15111523863.0,917944.0
20204.0,202012,1154567000,68961432458.0,2960718.0
20204.0,202012,1154568000,5416530401.0,132738.0
20204.0,202012,1154569000,10568668901.0,520049.0
20204.0,202012,1154570000,9796831215.0,577987.0
20204.0,202012,1154571000,23354017354.0,1340325.0
20204.0,202012,1156051500,25231041152.0,1780239.0
20204.0,202012,1156053500,232775960158.0,6871858.0
20204.0,202012,1156054000,242949550497.0,8427547.0
20204.0,202012,1156055000,98645014869.0,3481204.0
20204.0,202012,1156056000,39273171130.0,2477821.0
20204.0,202012,1156058500,12336646571.0,759493.0
20204.0,202012,1156060500,113226946707.0,4169223.0
20204.0,202012,1156061000,26628415993.0,1183289.0
20204.0,202012,1156062000,67897054211.0,1259554.0
20204.0,202012,1156063000,27317113302.0,1086398.0
20204.0,202012,1156065000,16087068835.0,922514.0
20204.0,202012,1156066000,3445444753.0,226177.0
20204.0,202012,1156067000,7945939189.0,195811.0
20204.0,202012,1156068000,27381617344.0,1347817.0
20204.0,202012,1156069000,7275162847.0,455179.0
20204.0,202012,1156070000,23400165920.0,1244177.0
20204.0,202012,1156071000,26688583738.0,1132186.0
20204.0,202012,1156072000,114145277897.0,2223353.0
20204.0,202012,1159051000,265018967714.0,6769106.0
20204.0,202012,1159052000,826982750142.0,12492196.0
20204.0,202012,1159053000,51661149384.0,2975014.0
20204.0,202012,1159054000,17858168644.0,1005684.0
20204.0,202012,1159055000,30052912625.0,1420535.0
20204.0,202012,1159056000,21400560322.0,1358930.0
20204.0,202012,1159060500,41669311593.0,2500495.0
20204.0,202012,1159062000,46240259580.0,1983832.0
20204.0,202012,1159063000,57776018835.0,2776019.0
20204.0,202012,1159064000,7718659746.0,414813.0
20204.0,202012,1159065000,19001735092.0,804046.0
20204.0,202012,1159065100,3980328096.0,302875.0
20204.0,202012,1159066000,41795737861.0,2022413.0
20204.0,202012,1159067000,15660235797.0,830055.0
20204.0,202012,1159068000,28077041738.0,1620120.0
20204.0,202012,1162052500,21464805744.0,1236720.0
20204.0,202012,1162054500,3103014585.0,177925.0
20204.0,202012,1162056500,7502232952.0,474453.0
20204.0,202012,1162057500,35256164754.0,1808362.0
20204.0,202012,1162058500,37855823344.0,1781209.0
20204.0,202012,1162059500,104176105708.0,4144913.0
20204.0,202012,1162060500,34518172875.0,1496944.0
20204.0,202012,1162061500,30352395273.0,1622147.0
20204.0,202012,1162062500,28577728313.0,1824401.0
20204.0,202012,1162063000,19096908974.0,1133967.0
20204.0,202012,1162064500,42239580347.0,2563746.0
20204.0,202012,1162065500,13393383705.0,769508.0
20204.0,202012,1162066500,14849998521.0,1129503.0
20204.0,202012,1162068500,26643773387.0,1668348.0
20204.0,202012,1162069500,48339376834.0,2715428.0
20204.0,202012,1162071500,2896691984.0,155872.0
20204.0,202012,1162072500,42655267459.0,1600087.0
20204.0,202012,1162073500,25090719016.0,2527000.0
20204.0,202012,1162074500,9904714510.0,491573.0
20204.0,202012,1162076500,20781234659.0,955459.0
20204.0,202012,1162077500,12524795126.0,920848.0
20204.0,202012,1165051000,60364933428.0,2730128.0
20204.0,202012,1165052000,90533514734.0,4037486.0
20204.0,202012,1165053000,139628059253.0,5396671.0
20204.0,202012,1165053100,144491267081.0,4006546.0
20204.0,202012,1165054000,60468007826.0,2191181.0
20204.0,202012,1165055000,3550667899.0,94452.0
20204.0,202012,1165056000,54671176060.0,1893223.0
20204.0,202012,1165057000,16182218301.0,572925.0
20204.0,202012,1165058000,66541272764.0,1585315.0
20204.0,202012,1165058100,74606278361.0,1949788.0
20204.0,202012,1165059000,44920964671.0,1642391.0
20204.0,202012,1165060000,63194686906.0,2245466.0
20204.0,202012,1165061000,32737074165.0,1009010.0
20204.0,202012,1165062000,21697735643.0,462945.0
20204.0,202012,1165062100,53388673855.0,1953806.0
20204.0,202012,1165065100,85625204753.0,3330703.0
20204.0,202012,1165065200,111520198445.0,5098628.0
20204.0,202012,1165066000,5173085223.0,184411.0
20204.0,202012,1168051000,250103781057.0,5150391.0
20204.0,202012,1168052100,237573493478.0,5665599.0
20204.0,202012,1168053100,160950007529.0,5437528.0
20204.0,202012,1168054500,275595121894.0,3352567.0
20204.0,202012,1168056500,269630534859.0,3909294.0
20204.0,202012,1168058000,309672689981.0,6528056.0
20204.0,202012,1168059000,104762088253.0,3293191.0
20204.0,202012,1168060000,67431197205.0,2060693.0
20204.0,202012,1168061000,151074224605.0,3288181.0
20204.0,202012,1168063000,116941990850.0,4791646.0
20204.0,202012,1168064000,420872697352.0,16142320.0
20204.0,202012,1168065000,95236497594.0,4308262.0
20204.0,202012,1168065500,52589062603.0,1710205.0
20204.0,202012,1168065600,52765812113.0,1858222.0
20204.0,202012,1168066000,32937046.0,1056.0
20204.0,202012,1168067000,15654265035.0,836803.0
20204.0,202012,1168069000,47737215012.0,1829168.0
20204.0,202012,1168070000,24394238011.0,1060248.0
20204.0,202012,1168072000,9362499952.0,1458748.0
20204.0,202012,1168073000,22304422343.0,1223764.0
20204.0,202012,1168067500,2322331329.0,279666.0
20204.0,202012,1168075000,54521227591.0,2558101.0
20204.0,202012,1171051000,9982038041.0,547169.0
20204.0,202012,1171052000,21801641785.0,963329.0
20204.0,202012,1171053100,9394649911.0,476142.0
20204.0,202012,1171053200,20917871142.0,1183452.0
20204.0,202012,1171054000,17861267218.0,797343.0
20204.0,202012,1171055000,28840162744.0,1439927.0
20204.0,202012,1171056100,27676636225.0,1127570.0
20204.0,202012,1171056200,80489899009.0,3723677.0
20204.0,202012,1171056600,2907729434.0,268853.0
20204.0,202012,1171057000,67828834046.0,1697501.0
20204.0,202012,1171058000,59199062932.0,1880243.0
20204.0,202012,1171059000,20706597009.0,817879.0
20204.0,202012,1171060000,82961586076.0,3551695.0
20204.0,202012,1171061000,54428484404.0,2587883.0
20204.0,202012,1171062000,65762786261.0,2628515.0
20204.0,202012,1171063100,324923918410.0,6767998.0
20204.0,202012,1171063200,43093106542.0,1833393.0
20204.0,202012,1171064100,26137290476.0,1034948.0
20204.0,202012,1171064200,111225567463.0,4502199.0
20204.0,202012,1171064600,22880202297.0,1017518.0
20204.0,202012,1171064700,3285409256.0,267158.0
20204.0,202012,1171065000,106498296029.0,4840201.0
20204.0,202012,1171067000,34179004480.0,1369587.0
20204.0,202012,1171068000,31227991571.0,1295879.0
20204.0,202012,1171069000,7551051838.0,381532.0
20204.0,202012,1171071000,141430057671.0,3256075.0
20204.0,202012,1171072000,3971076620.0,126211.0
20204.0,202012,1174051500,10296024108.0,584305.0
20204.0,202012,1174053000,42132086921.0,2168134.0
20204.0,202012,1174054000,38209553746.0,1807461.0
20204.0,202012,1174055000,5267443163.0,260288.0
20204.0,202012,1174056000,15378732620.0,809880.0
20204.0,202012,1174057000,29362445385.0,1674950.0
20204.0,202012,1174058000,17588810677.0,878370.0
20204.0,202012,1174059000,13056698549.0,789048.0
20204.0,202012,1174060000,22870083649.0,1131726.0
20204.0,202012,1174061000,114661791149.0,3946596.0
20204.0,202012,1174062000,27974773627.0,1182928.0
20204.0,202012,1174064000,40317361943.0,1392776.0
20204.0,202012,1174065000,33489135641.0,1684637.0
20204.0,202012,1174066000,56571373741.0,2317036.0
20204.0,202012,1174068500,81916509356.0,3759932.0
20204.0,202012,1174070000,22512674114.0,952339.0
20204.0,202101,1111051500,18846947820.0,830540.0
20204.0,202101,1111053000,63439903715.0,3042701.0
20204.0,202101,1111054000,24638761523.0,996414.0
20204.0,202101,1111055000,4549770629.0,236503.0
20204.0,202101,1111056000,9234184247.0,407807.0
20204.0,202101,1111057000,5854741270.0,451702.0
20204.0,202101,1111058000,6365828446.0,306034.0
20204.0,202101,1111060000,14684843964.0,868761.0
20204.0,202101,1111061500,398918562420.0,9263672.0
20204.0,202101,1111063000,84357255296.0,2232640.0
20204.0,202101,1111064000,26714041509.0,2237004.0
20204.0,202101,1111065000,38684571804.0,2173808.0
20204.0,202101,1111067000,71422375092.0,2095384.0
20204.0,202101,1111068000,10063970882.0,478808.0
20204.0,202101,1111069000,388467063.0,40687.0
20204.0,202101,1111070000,3772818739.0,298223.0
20204.0,202101,1111071000,22493587230.0,1260474.0
20204.0,202101,1114052000,86796151003.0,3499940.0
20204.0,202101,1114054000,144316159898.0,3694780.0
20204.0,202101,1114055000,177287381791.0,8055186.0
20204.0,202101,1114057000,24031503378.0,1432653.0
20204.0,202101,1114058000,17274933624.0,478484.0
20204.0,202101,1114059000,111917481472.0,3457205.0
20204.0,202101,1114060500,241003802147.0,5950025.0
20204.0,202101,1114061500,53287649241.0,1867958.0
20204.0,202101,1114062500,30826912877.0,1348129.0
20204.0,202101,1114063500,29804925336.0,1264654.0
20204.0,202101,1114064500,12558314602.0,378587.0
20204.0,202101,1114065000,19111665190.0,769731.0
20204.0,202101,1114066500,15922800388.0,706223.0
20204.0,202101,1114067000,41711520770.0,1291080.0
20204.0,202101,1114068000,26074190302.0,856325.0
20204.0,202101,1117051000,18687764565.0,1070273.0
20204.0,202101,1117052000,11517780930.0,639315.0
20204.0,202101,1117053000,37981321430.0,1949120.0
20204.0,202101,1117055500,29513958336.0,1689846.0
20204.0,202101,1117056000,176662540721.0,1725833.0
20204.0,202101,1117057000,78747916670.0,654882.0
20204.0,202101,1117058000,9830711701.0,511321.0
20204.0,202101,1117059000,18551417070.0,810158.0
20204.0,202101,1117062500,997327539662.0,4959443.0
20204.0,202101,1117063000,31784857047.0,1221118.0
20204.0,202101,1117064000,5744534341.0,264349.0
20204.0,202101,1117065000,51953115225.0,2092392.0
20204.0,202101,1117066000,12151536807.0,469260.0
20204.0,202101,1117068500,73592215537.0,2112783.0
20204.0,202101,1117069000,3731758174.0,111651.0
20204.0,202101,1117070000,17189376562.0,909422.0
20204.0,202101,1120052000,9104880579.0,516174.0
20204.0,202101,1120053500,28400947948.0,1178253.0
20204.0,202101,1120054000,21758903950.0,952523.0
20204.0,202101,1120055000,27854516702.0,2779862.0
20204.0,202101,1120056000,34160917321.0,1455915.0
20204.0,202101,1120057000,9294375907.0,498315.0
20204.0,202101,1120058000,1743777475.0,65724.0
20204.0,202101,1120059000,6490257565.0,211424.0
20204.0,202101,1120061500,16614324138.0,860095.0
20204.0,202101,1120062000,9631826618.0,451138.0
20204.0,202101,1120064500,13770896655.0,762904.0
20204.0,202101,1120065000,20531815298.0,1034900.0
20204.0,202101,1120066000,47235298837.0,1816826.0
20204.0,202101,1120067000,52472835124.0,9238236.0
20204.0,202101,1120069000,90309238078.0,4222846.0
20204.0,202101,1120072000,5587962049.0,335834.0
20204.0,202101,1120079000,28498456019.0,1498042.0
20204.0,202101,1121571000,66917381872.0,3996671.0
20204.0,202101,1121573000,35709411480.0,1909444.0
20204.0,202101,1121574000,40531204830.0,1607268.0
20204.0,202101,1121575000,34957274258.0,1762735.0
20204.0,202101,1121576000,15732634889.0,1010795.0
20204.0,202101,1121577000,32376408422.0,1542067.0
20204.0,202101,1121578000,19917387012.0,780941.0
20204.0,202101,1121581000,28407164746.0,1277048.0
20204.0,202101,1121582000,31098872956.0,1690479.0
20204.0,202101,1121583000,15423519312.0,876310.0
20204.0,202101,1121584000,35911968730.0,1757107.0
20204.0,202101,1121584700,31375091279.0,1667417.0
20204.0,202101,1121585000,48930314751.0,2047580.0
20204.0,202101,1121586000,25336545481.0,1220628.0
20204.0,202101,1121587000,139496553241.0,2972473.0
20204.0,202101,1123053600,82877863943.0,3454660.0
20204.0,202101,1123054500,446123217660.0,10691148.0
20204.0,202101,1123056000,34263852229.0,1878213.0
20204.0,202101,1123057000,12454974486.0,920887.0
20204.0,202101,1123060000,26371420743.0,928547.0
20204.0,202101,1123061000,21838533869.0,1106403.0
20204.0,202101,1123065000,108145483548.0,3122036.0
20204.0,202101,1123066000,75309147320.0,3156721.0
20204.0,202101,1123070500,38625787420.0,1527141.0
20204.0,202101,1123071000,23768373843.0,1579896.0
20204.0,202101,1123072000,16216774486.0,866647.0
20204.0,202101,1123073000,13396311254.0,631934.0
20204.0,202101,1123074000,20930277036.0,1917799.0
20204.0,202101,1123075000,6991051449.0,452105.0
20204.0,202101,1126052000,21013266037.0,1204124.0
20204.0,202101,1126054000,11333991761.0,716330.0
20204.0,202101,1126055000,8682583068.0,328766.0
20204.0,202101,1126056500,46507959860.0,2595925.0
20204.0,202101,1126057000,35497819165.0,1997170.0
20204.0,202101,1126057500,28695044969.0,1674333.0
20204.0,202101,1126058000,37416192013.0,999760.0
20204.0,202101,1126059000,51077579552.0,2613758.0
20204.0,202101,1126060000,13833424309.0,630535.0
20204.0,202101,1126061000,32746117528.0,1850471.0
20204.0,202101,1126062000,28745551134.0,1346577.0
20204.0,202101,1126063000,24137039919.0,1404962.0
20204.0,202101,1126065500,56029903896.0,2595347.0
20204.0,202101,1126066000,13161626514.0,660179.0
20204.0,202101,1126068000,46530079917.0,1525063.0
20204.0,202101,1126069000,22158423889.0,1164615.0
20204.0,202101,1129052500,18351547998.0,736278.0
20204.0,202101,1129055500,45789107977.0,2223209.0
20204.0,202101,1129057500,49891390001.0,2767661.0
20204.0,202101,1129058000,6416097082.0,192285.0
20204.0,202101,1129059000,5246553405.0,367638.0
20204.0,202101,1129060000,27605408073.0,2274426.0
20204.0,202101,1129061000,12617632912.0,682651.0
20204.0,202101,1129062000,8894028720.0,539428.0
20204.0,202101,1129063000,12110563977.0,570673.0
20204.0,202101,1129064000,7855829389.0,482793.0
20204.0,202101,1129065000,18341387443.0,980267.0
20204.0,202101,1129066000,8539509513.0,394511.0
20204.0,202101,1129068500,19699617209.0,728625.0
20204.0,202101,1129070500,30601133349.0,2187185.0
20204.0,202101,1129071500,13788698815.0,725517.0
20204.0,202101,1129072500,24252887588.0,1379999.0
20204.0,202101,1129076000,8523828036.0,538289.0
20204.0,202101,1129077000,11734103997.0,606291.0
20204.0,202101,1129078000,7663147197.0,320958.0
20204.0,202101,1129081000,29939118645.0,1507884.0
20204.0,202101,1130553400,15241798903.0,913020.0
20204.0,202101,1130553500,35753636771.0,1967242.0
20204.0,202101,1130554500,74471666483.0,2414609.0
20204.0,202101,1130555500,35649048317.0,1800445.0
20204.0,202101,1130557500,10169390348.0,540148.0
20204.0,202101,1130559500,55892598056.0,2045962.0
20204.0,202101,1130560300,7989105887.0,291137.0
20204.0,202101,1130560800,11486634783.0,636306.0
20204.0,202101,1130561500,41342129980.0,1827869.0
20204.0,202101,1130562500,20887837247.0,1147918.0
20204.0,202101,1130563500,60044226745.0,2898598.0
20204.0,202101,1130564500,19268087871.0,910670.0
20204.0,202101,1130566000,16799616603.0,957533.0
20204.0,202101,1132051100,24278392983.0,1588286.0
20204.0,202101,1132051200,19501963825.0,1095324.0
20204.0,202101,1132051300,11725515198.0,622907.0
20204.0,202101,1132051400,18733059734.0,1080859.0
20204.0,202101,1132051500,41579337461.0,2014332.0
20204.0,202101,1132052100,46758084073.0,1682392.0
20204.0,202101,1132052200,10291276010.0,561319.0
20204.0,202101,1132066000,11203602368.0,816588.0
20204.0,202101,1132067000,23403399506.0,1355436.0
20204.0,202101,1132068000,22482600184.0,1229515.0
20204.0,202101,1132068100,10333808831.0,636465.0
20204.0,202101,1132069000,41085476381.0,1820487.0
20204.0,202101,1132070000,41410705019.0,1415376.0
20204.0,202101,1132071000,11232294342.0,658621.0
20204.0,202101,1135056000,18470863553.0,1186067.0
20204.0,202101,1135057000,4785387005.0,331436.0
20204.0,202101,1135058000,5843112121.0,381147.0
20204.0,202101,1135059500,50079202182.0,2314107.0
20204.0,202101,1135060000,30498504742.0,2172484.0
20204.0,202101,1135061100,56196623050.0,2287299.0
20204.0,202101,1135061200,3563751050.0,195874.0
20204.0,202101,1135061900,34934759799.0,1510819.0
20204.0,202101,1135062100,9669236474.0,431282.0
20204.0,202101,1135062400,26423439616.0,1167838.0
20204.0,202101,1135062500,96837916402.0,3134086.0
20204.0,202101,1135063000,36068835783.0,2024824.0
20204.0,202101,1135064000,75129087976.0,3590337.0
20204.0,202101,1135066500,11077980655.0,670515.0
20204.0,202101,1135067000,20425891325.0,1076046.0
20204.0,202101,1135069500,71487380114.0,2888726.0
20204.0,202101,1135070000,10372953079.0,613915.0
20204.0,202101,1135071000,13818466665.0,768227.0
20204.0,202101,1135072000,3132112268.0,163118.0
20204.0,202101,1138051000,35213734965.0,1258801.0
20204.0,202101,1138052000,40437990985.0,1727493.0
20204.0,202101,1138053000,25164103194.0,1393848.0
20204.0,202101,1138055100,37074399589.0,2091057.0
20204.0,202101,1138055200,48148254019.0,2388342.0
20204.0,202101,1138056000,15304958746.0,817601.0
20204.0,202101,1138057000,54113496430.0,2422868.0
20204.0,202101,1138058000,35685265877.0,1685421.0
20204.0,202101,1138059000,12013872330.0,722298.0
20204.0,202101,1138060000,40168550659.0,2028023.0
20204.0,202101,1138062500,32001244890.0,1957307.0
20204.0,202101,1138063100,19526197925.0,1212826.0
20204.0,202101,1138063200,10294929600.0,551222.0
20204.0,202101,1138064000,9965234191.0,560190.0
20204.0,202101,1138065000,3489024023.0,169403.0
20204.0,202101,1138069000,22690595638.0,834461.0
20204.0,202101,1141052000,14711718676.0,626594.0
20204.0,202101,1141055500,11489205375.0,494688.0
20204.0,202101,1141056500,27605138361.0,1655794.0
20204.0,202101,1141058500,94101300537.0,5090037.0
20204.0,202101,1141061500,51727327865.0,1846149.0
20204.0,202101,1141062000,15543109401.0,795431.0
20204.0,202101,1141064000,39853920233.0,1781788.0
20204.0,202101,1141065500,6016995969.0,395889.0
20204.0,202101,1141066000,14956332247.0,637728.0
20204.0,202101,1141068500,14771386435.0,794163.0
20204.0,202101,1141069000,10172088195.0,408279.0
20204.0,202101,1141070000,20187053107.0,1177208.0
20204.0,202101,1141071000,3855558476.0,203840.0
20204.0,202101,1141072000,33932821794.0,1609204.0
20204.0,202101,1144055500,25738490250.0,1122946.0
20204.0,202101,1144056500,38845204084.0,1448800.0
20204.0,202101,1144058500,35279090185.0,1419243.0
20204.0,202101,1144059000,58832128938.0,2075958.0
20204.0,202101,1144060000,52382610331.0,2136309.0
20204.0,202101,1144061000,12910817295.0,681985.0
20204.0,202101,1144063000,19067050830.0,927045.0
20204.0,202101,1144065500,28683235991.0,1570085.0
20204.0,202101,1144066000,241730897623.0,10474091.0
20204.0,202101,1144068000,54186675150.0,2648077.0
20204.0,202101,1144069000,40665880791.0,2621248.0
20204.0,202101,1144070000,24835881950.0,1317816.0
20204.0,202101,1144071000,31001903911.0,1361585.0
20204.0,202101,1144072000,28483489633.0,1117696.0
20204.0,202101,1144073000,32483445943.0,1987153.0
20204.0,202101,1144074000,64370409162.0,4153545.0
20204.0,202101,1147051000,60927025205.0,2265423.0
20204.0,202101,1147052000,25781424607.0,1506771.0
20204.0,202101,1147053000,32040546356.0,1580828.0
20204.0,202101,1147054000,27116833069.0,1207510.0
20204.0,202101,1147055000,42680438660.0,1429075.0
20204.0,202101,1147056000,25583242337.0,1332546.0
20204.0,202101,1147057000,16046132442.0,806044.0
20204.0,202101,1147058000,7380263240.0,518962.0
20204.0,202101,1147059000,12529817069.0,722548.0
20204.0,202101,1147060000,10552708394.0,512665.0
20204.0,202101,1147061000,12545624506.0,566251.0
20204.0,202101,1147061100,13968490599.0,822791.0
20204.0,202101,1147062000,27844615277.0,1183277.0
20204.0,202101,1147063000,23149153993.0,839430.0
20204.0,202101,1147064000,27058870445.0,1617271.0
20204.0,202101,1147065000,65722059796.0,2812155.0
20204.0,202101,1147067000,8715251120.0,227843.0
20204.0,202101,1147068000,23475301340.0,1062310.0
20204.0,202101,1150051000,45886128853.0,2271731.0
20204.0,202101,1150052000,62147502734.0,2366482.0
20204.0,202101,1150053000,9448441843.0,487541.0
20204.0,202101,1150053500,57531822921.0,2278794.0
20204.0,202101,1150054000,66185151530.0,3743178.0
20204.0,202101,1150055000,10788918407.0,580547.0
20204.0,202101,1150056000,23346315872.0,1191016.0
20204.0,202101,1150057000,34561941145.0,1746759.0
20204.0,202101,1150059000,30558120094.0,1682608.0
20204.0,202101,1150059100,30452391737.0,1668631.0
20204.0,202101,1150059300,26653410651.0,1701713.0
20204.0,202101,1150060300,86463417645.0,3766679.0
20204.0,202101,1150060400,23146935037.0,1213581.0
20204.0,202101,1150060500,7777938686.0,438324.0
20204.0,202101,1150061100,182337080219.0,4799237.0
20204.0,202101,1150061500,24199184852.0,1220287.0
20204.0,202101,1150062000,33865176512.0,1574378.0
20204.0,202101,1150063000,45407443227.0,2303661.0
20204.0,202101,1150064000,22626980762.0,1019235.0
20204.0,202101,1150064100,9217540921.0,662984.0
20204.0,202101,1153051000,30557774180.0,1461979.0
20204.0,202101,1153052000,11030531436.0,618798.0
20204.0,202101,1153053000,173103154317.0,2900201.0
20204.0,202101,1153054000,123857717740.0,5969090.0
20204.0,202101,1153055000,38787170635.0,2055000.0
20204.0,202101,1153056000,68395730299.0,3001604.0
20204.0,202101,1153059500,16867404589.0,1089655.0
20204.0,202101,1153072000,48241994517.0,1575583.0
20204.0,202101,1153073000,23600028969.0,1325786.0
20204.0,202101,1153074000,25684472943.0,1479969.0
20204.0,202101,1153075000,22523473271.0,1264027.0
20204.0,202101,1153076000,15738636814.0,820702.0
20204.0,202101,1153077000,31710603059.0,2143207.0
20204.0,202101,1153078000,19459697585.0,1078176.0
20204.0,202101,1153079000,10012572649.0,687991.0
20204.0,202101,1154551000,726698629104.0,17541934.0
20204.0,202101,1154561000,232235636889.0,3805662.0
20204.0,202101,1154562000,19124454732.0,1018069.0
20204.0,202101,1154563000,32868837243.0,1574175.0
20204.0,202101,1154564000,15057594903.0,911362.0
20204.0,202101,1154567000,71432752313.0,3055652.0
20204.0,202101,1154568000,4908479941.0,132350.0
20204.0,202101,1154569000,10962925606.0,525560.0
20204.0,202101,1154570000,10546856236.0,618063.0
20204.0,202101,1154571000,24199651714.0,1370322.0
20204.0,202101,1156051500,31286138647.0,2102293.0
20204.0,202101,1156053500,229619764395.0,6964845.0
20204.0,202101,1156054000,247742693591.0,8972458.0
20204.0,202101,1156055000,113444330834.0,3776186.0
20204.0,202101,1156056000,42103482313.0,2513053.0
20204.0,202101,1156058500,12604416627.0,699189.0
20204.0,202101,1156060500,110086585254.0,3920160.0
20204.0,202101,1156061000,25593428522.0,1240784.0
20204.0,202101,1156062000,69725451140.0,1374915.0
20204.0,202101,1156063000,28923986257.0,1163710.0
20204.0,202101,1156065000,17269167185.0,925366.0
20204.0,202101,1156066000,4342292498.0,262803.0
20204.0,202101,1156067000,8197671621.0,243202.0
20204.0,202101,1156068000,28856046543.0,1473733.0
20204.0,202101,1156069000,8451801239.0,481997.0
20204.0,202101,1156070000,24887206079.0,1303317.0
20204.0,202101,1156071000,29010836080.0,1233426.0
20204.0,202101,1156072000,122491227538.0,2217525.0
20204.0,202101,1159051000,270271881498.0,6851306.0
20204.0,202101,1159052000,837629600136.0,12528602.0
20204.0,202101,1159053000,51818471376.0,2773947.0
20204.0,202101,1159054000,18474995332.0,1029439.0
20204.0,202101,1159055000,31545421620.0,1558300.0
20204.0,202101,1159056000,21011734860.0,1296030.0
20204.0,202101,1159060500,42136332247.0,2530297.0
20204.0,202101,1159062000,46232238222.0,1990556.0
20204.0,202101,1159063000,59807505063.0,2996687.0
20204.0,202101,1159064000,8221050516.0,433252.0
20204.0,202101,1159065000,19467879357.0,837090.0
20204.0,202101,1159065100,4080012116.0,309620.0
20204.0,202101,1159066000,42532198249.0,1951950.0
20204.0,202101,1159067000,15193496449.0,832354.0
20204.0,202101,1159068000,29852650271.0,1785971.0
20204.0,202101,1162052500,22447863834.0,1345907.0
20204.0,202101,1162054500,3418683306.0,175943.0
20204.0,202101,1162056500,14220348597.0,676836.0
20204.0,202101,1162057500,36606209130.0,1893436.0
20204.0,202101,1162058500,38522381212.0,1764734.0
20204.0,202101,1162059500,95553220218.0,3977393.0
20204.0,202101,1162060500,35587949400.0,1526345.0
20204.0,202101,1162061500,31678046134.0,1621807.0
20204.0,202101,1162062500,30644080372.0,1934998.0
20204.0,202101,1162063000,19835982592.0,1155669.0
20204.0,202101,1162064500,42435772494.0,2601073.0
20204.0,202101,1162065500,14673394022.0,867916.0
20204.0,202101,1162066500,15070683181.0,1157256.0
20204.0,202101,1162068500,26648856548.0,1705703.0
20204.0,202101,1162069500,51507880867.0,2875871.0
20204.0,202101,1162071500,3595304220.0,213551.0
20204.0,202101,1162072500,48089492302.0,1761000.0
20204.0,202101,1162073500,27127248124.0,2780905.0
20204.0,202101,1162074500,10414390510.0,527063.0
20204.0,202101,1162076500,21734007036.0,1028184.0
20204.0,202101,1162077500,13752485245.0,1042193.0
20204.0,202101,1165051000,60582442376.0,2706256.0
20204.0,202101,1165052000,96805779445.0,4178266.0
20204.0,202101,1165053000,143061544793.0,5527451.0
20204.0,202101,1165053100,154198921227.0,4018987.0
20204.0,202101,1165054000,62339168751.0,2090814.0
20204.0,202101,1165055000,3341544919.0,75947.0
20204.0,202101,1165056000,57403995424.0,1954052.0
20204.0,202101,1165057000,15463858046.0,528229.0
20204.0,202101,1165058000,70694495774.0,1861085.0
20204.0,202101,1165058100,76386623692.0,1915340.0
20204.0,202101,1165059000,45624063542.0,1678180.0
20204.0,202101,1165060000,60697779585.0,2135382.0
20204.0,202101,1165061000,32612439246.0,1070265.0
20204.0,202101,1165062000,22612569457.0,534774.0
20204.0,202101,1165062100,52832527650.0,1885442.0
20204.0,202101,1165065100,86773325463.0,3309857.0
20204.0,202101,1165065200,112749633161.0,5224364.0
20204.0,202101,1165066000,5352493607.0,182501.0
20204.0,202101,1168051000,250077625501.0,4944570.0
20204.0,202101,1168052100,241520385586.0,5690180.0
20204.0,202101,1168053100,160096871577.0,5318289.0
20204.0,202101,1168054500,285540144090.0,3750148.0
20204.0,202101,1168056500,258601838118.0,3723109.0
20204.0,202101,1168058000,288453004777.0,6818781.0
20204.0,202101,1168059000,97570617702.0,3284500.0
20204.0,202101,1168060000,76624625845.0,2190802.0
20204.0,202101,1168061000,153587128768.0,3402748.0
20204.0,202101,1168063000,135393116241.0,5134737.0
20204.0,202101,1168064000,433041009640.0,17197014.0
