YYYYMM,행정동코드,생활비용지수,생활비용지수_lag1,생활비용지수_lag2,생활비용지수_lag3,생활비용지수_roll3_mean,생활비용지수_roll3_std,생활비용지수_change1,생활비용지수_change3_mean,YEAR,MONTH,MONTH_SIN,MONTH_COS,KOSPI_lag1,M2_lag1,FX_lag1,HOUSE_SALE_lag1,RENT_SALE_lag1,당월_매출_금액_lag1,생활인구합계_lag1,전체승객수_lag1,아파트_평균_시가_lag1,AREA_M2,LAT,LON,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적
202411,1117053000,9.589055871475631,9.562298677815612,9.65568840100469,9.60408668008185,9.60735791963405,0.04678072098085981,-0.009671990158605537,0.03055110011434503,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,64286420721.0,14884420.0,1306947.0,398414266.0,751924,126.97351,37.54511,78,367,154.0,31,18.0,2.0,61.0
202411,1117055500,9.012440477979826,8.980547256189253,8.986830841627846,9.106922669949304,9.024766922588801,0.07121829806842501,-0.0006991992560366755,-0.020343741263247783,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,39092861925.0,18587330.0,256132.0,244172572.0,854585,126.96717,37.54786,457,2443,584.0,92,11.0,3.0,54.0
202411,1117056000,9.892166658145682,9.908926475429874,9.956564088483743,9.901591032912355,9.922360532275325,0.029847355363730392,-0.004784543405788821,0.03474042932389643,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,127000000000.0,13587234.0,288885.0,423991122.0,563923,126.96656,37.53747,125,778,345.0,99,30.0,0.0,55.0
202411,1117057000,9.554578404760766,9.520330976402263,9.526649174810428,9.56720204537454,9.538060732195744,0.025434071795913935,-0.0006632130870181108,-0.010459771183033983,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,51887110502.0,10432100.0,179921.0,462855465.0,943601,126.95139,37.5331,119,657,310.0,102,34.0,60.0,68.0
202411,1117058000,8.988473815693311,8.960433743300435,8.990696663863929,8.986049471126298,8.979059959430222,0.016297271108081872,-0.003366026204079331,-0.020027585467618625,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,11490538928.0,7106336.0,448142.0,342185373.0,502716,126.96131,37.54305,187,995,574.0,119,39.0,22.0,63.0
202411,1117059000,9.415778333273922,9.386728613269712,9.397133458254231,9.339180925191217,9.37434766557172,0.030896438654484076,-0.0011072360556271255,0.01106400537136206,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,28595601949.0,7249638.0,97312.0,323872688.0,268086,126.95858,37.53815,176,1130,299.0,90,3.0,0.0,54.0
202411,1117062500,10.36300354234003,10.362078543129154,10.399759872104372,10.317006507179572,10.359614974137699,0.041431651315461504,-0.0036232883680604733,0.03508072210771133,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,658000000000.0,39004083.0,3131811.0,780899618.0,2632658,126.96786,37.52918,81,317,188.0,97,124.0,27.0,72.0
202411,1117063000,9.26807418540193,9.232928724002344,9.253929030541697,9.213844933404692,9.233567562649577,0.020049683212836598,-0.0022693394848872783,-0.034839941817827125,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,33555052295.0,16529489.0,221622.0,1448413885.0,2128932,126.97096,37.51728,133,201,295.0,555,204.0,320.0,120.0
202411,1117064000,9.086666921487236,8.924248049893995,8.927209196599158,8.885206710210797,8.912221318901317,0.023442139609660684,-0.00033169903829410874,-0.011624035470026106,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,4867678926.0,3691981.0,118134.0,541443092.0,1203554,126.95394,37.52333,80,531,260.0,31,2.0,0.0,61.0
202411,1117065000,9.819570656092065,9.7887394965389,9.76694445985088,9.66468473404307,9.74012289681095,0.06623400340763853,0.002231510251503366,0.036192502194478005,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,75094373755.0,10199334.0,609770.0,632786445.0,533547,126.99325,37.53339,70,221,95.0,109,85.0,101.0,98.0
202411,1117066000,8.890314229892615,8.86136770604383,8.856371608159423,8.967600574817295,8.895113296340183,0.062825507592709,0.0005641246895968788,-0.03417991191557468,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,16663860090.0,10795134.0,142492.0,436270648.0,891712,126.99213,37.54166,169,589,320.0,83,132.0,77.0,81.0
202411,1117068500,9.651226323619667,9.6193310940666,9.62740408458954,9.660918996114887,9.635884724923676,0.02205287610612741,-0.0008385428150731178,0.02540076299012865,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,92783911197.0,22153303.0,1227544.0,1309674189.0,3194899,127.0058,37.5371,414,1046,592.0,255,266.0,918.0,112.0
202411,1117069000,8.287310009375801,8.24815180848044,8.26686498550987,8.24479636491409,8.253271052968133,0.01189163579343523,-0.002263636464636787,-0.047320999876953374,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,3193411608.0,10892419.0,294306.0,931218213.0,2917053,126.98838,37.52247,158,463,283.0,69,162.0,171.0,82.0
202411,1117070000,9.167921526584562,9.169489345254544,9.187033627052408,9.342054975047482,9.232859315784811,0.094972203603516,-0.0019096786307827296,0.02292013932773636,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,9844058049.0,6116198.0,117378.0,751925365.0,872912,127.00126,37.52587,144,653,216.0,18,12.0,0.0,53.0
202411,1120052000,9.081908524258084,9.060061019111425,9.069099569027122,8.825404409193714,8.984854999110754,0.13816219386942838,-0.0009966314568390366,-0.006038974927413084,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,13302255527.0,8561647.0,568107.0,474130064.0,334371,127.02769,37.5615,69,320,285.0,92,4.0,0.0,70.0
