YYYYMM,행정동코드,생활비용지수
202411,1156071000,9.213981971370124
202411,1156072000,9.661966784092522
202411,1159051000,10.119784441369289
202411,1159052000,11.085561548295749
202411,1159053000,9.048668920945182
202411,1159054000,8.933230087194309
202411,1159055000,9.04981920978375
202411,1159056000,8.599089511048394
202411,1159060500,9.17531722797993
202411,1159062000,9.246904483235312
202411,1159063000,9.336312182897927
202411,1159064000,8.713747054476201
202411,1159065000,9.08506954462031
202411,1159065100,8.319556520201177
202411,1159066000,9.088616653222136
202411,1159067000,8.774843665982498
202411,1159068000,9.003057162118337
202411,1162052500,8.789655235912091
202411,1162054500,8.454016937682773
202411,1162056500,8.452318419444493
202411,1162057500,8.898947342204794
202411,1162058500,9.028336001059284
202411,1162059500,9.17498184293173
202411,1162060500,8.877927881899007
202411,1162061500,9.177672177850075
202411,1162062500,9.053088457358164
202411,1162063000,8.932416255595484
202411,1162064500,9.24986164231002
202411,1162065500,8.753680596519397
202411,1162066500,8.472366234334135
202411,1162068500,9.002645640348437
202411,1162069500,9.255439824129306
202411,1162071500,8.204859218422957
202411,1162072500,9.271315299511617
202411,1162073500,8.575858650523465
202411,1162074500,8.41734627579685
202411,1162076500,8.737147789452047
202411,1162077500,8.629088828625045
202411,1165051000,9.42408421437483
202411,1165052000,9.733493073521975
202411,1165053000,9.465618317686472
202411,1165053100,9.913259693440178
202411,1165054000,9.51892235415375
202411,1165055000,9.176282313900144
202411,1165056000,9.542315135988156
202411,1165057000,9.395728679516765
202411,1165058000,10.019099748593804
202411,1165058100,9.488885599728796
202411,1165059000,9.454040525740249
202411,1165060000,9.630626005000764
