YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수
202501,1165061000,방배2동,1934493,126.98849,37.47301,253944
202501,1165062000,방배3동,2412263,126.9979,37.47432,637624
202501,1165062100,방배4동,941537,126.99099,37.48982,263338
202501,1165065100,양재1동,5738915,127.02253,37.46956,1914154
202501,1165065200,양재2동,7433699,127.04591,37.45115,612874
202501,1165066000,내곡동,13138298,127.07055,37.45652,245181
202501,1168051000,신사동,1741768,127.0214,37.52572,318968
202501,1168052100,논현1동,1246164,127.0265,37.51191,1844828
202501,1168053100,논현2동,1440614,127.03622,37.51521,1434100
202501,1168054500,압구정동,2512082,127.03348,37.53027,1749987
202501,1168056500,청담동,2355811,127.0505,37.52454,506973
202501,1168058000,삼성1동,1925054,127.06063,37.5154,1518454
202501,1168059000,삼성2동,1258529,127.04876,37.51184,874933
202501,1168060000,대치1동,807837,127.05897,37.49339,416780
202501,1168061000,대치2동,2060695,127.06642,37.50058,2277039
202501,1168063000,대치4동,703180,127.0549,37.50166,1944599
202501,1168064000,역삼1동,2366859,127.03549,37.50089,3651041
202501,1168065000,역삼2동,1123383,127.04489,37.4985,472098
202501,1168065500,도곡1동,1010321,127.04098,37.48905,627560
202501,1168065600,도곡2동,1031472,127.04965,37.48821,813914
202501,1168066000,개포1동,1741195,127.06471,37.47928,148852
202501,1168067000,개포2동,1586586,127.06763,37.48648,450992
202501,1168067500,개포3동,848662,126.85241,37.48684,369606
202501,1168069000,개포4동,1583608,127.05324,37.47555,205028
202501,1168070000,세곡동,5912729,127.10435,37.47107,446485
202501,1168072000,일원본동,2426105,127.08467,37.48237,492199
202501,1168073000,일원1동,946206,127.08925,37.49339,90877
202501,1168075000,수서동,1624149,127.10057,37.48684,1242880
202501,1171051000,풍납1동,1057854,127.1143,37.53824,114270
202501,1171052000,풍납2동,1992907,127.11013,37.52985,171734
202501,1171053100,거여1동,506282,127.14168,37.49439,343402
202501,1171053200,거여2동,505978,127.14717,37.49238,89411
202501,1171054000,마천1동,519561,127.15572,37.49478,275853
202501,1171055000,마천2동,958068,127.15146,37.50033,173391
202501,1171056100,방이1동,585493,127.12232,37.50977,299962
202501,1171056200,방이2동,767575,127.11383,37.51325,357280
202501,1171056600,오륜동,3138116,127.12851,37.51766,578659
202501,1171057000,오금동,1733642,127.1344,37.50399,557801
202501,1171058000,송파1동,696743,127.11032,37.50717,500093
202501,1171059000,송파2동,599279,127.11683,37.50284,60738
202501,1171060000,석촌동,932452,127.10246,37.50272,761331
202501,1171061000,삼전동,990522,127.09191,37.50172,203091
202501,1171062000,가락본동,1049756,127.12164,37.49722,261247
202501,1171063100,가락1동,1368008,127.10824,37.49533,934254
202501,1171063200,가락2동,941692,127.13064,37.49586,547061
202501,1171064100,문정1동,667814,127.12686,37.48817,128383
202501,1171064200,문정2동,2357239,127.11914,37.48069,1035481
202501,1171064600,장지동,1221454,127.13163,37.48279,739290
202501,1171064700,위례동,2608006,127.14124,37.48166,378603
202501,1171065000,잠실본동,1140205,127.08229,37.50551,514434
202501,1171067000,잠실2동,2877277,127.07882,37.51772,726778
202501,1171068000,잠실3동,1514431,127.09432,37.51364,474503
202501,1171069000,잠실4동,840215,127.10815,37.52125,629925
202501,1171071000,잠실6동,1398484,127.09998,37.51907,3122299
202501,1171072000,잠실7동,680575,127.0741,37.50748,438540
202501,1174051500,강일동,3653950,127.17402,37.56389,250913
202501,1174052500,상일제1동,1781219,127.16484,37.55074,668370
202501,1174052600,상일제2동,1090000,127.17784,37.55674,60570
202501,1174053000,명일제1동,621207,127.14594,37.55037,396369
202501,1174054000,명일제2동,937505,127.1542,37.54829,395621
202501,1174055000,고덕제1동,1905349,127.15031,37.56335,94771
202501,1174056000,고덕제2동,2415151,127.16164,37.56586,176210
202501,1174057000,암사제1동,730232,127.13459,37.55186,82582
202501,1174058000,암사제2동,2442627,127.12324,37.55738,481911
202501,1174059000,암사제3동,1853001,127.13851,37.5615,222039
202501,1174060000,천호제1동,685407,127.13858,37.54632,368549
202501,1174061000,천호제2동,1828587,127.12228,37.54469,276999
202501,1174062000,천호제3동,538847,127.1332,37.53965,130990
202501,1174064000,성내제1동,661583,127.12552,37.52876,427800
202501,1174065000,성내제2동,626571,127.12774,37.53436,1693175
202501,1174066000,성내제3동,642074,127.1338,37.5284,133527
202501,1174068500,길동,1601118,127.14591,37.53973,520639
202501,1174069000,둔촌제1동,896155,127.14043,37.52315,403973
202501,1174070000,둔촌제2동,1594005,127.14741,37.53151,507134
202502,1111051500,청운효자동,2438307,126.97042,37.58466,186315
202502,1111053000,사직동,1165780,126.97014,37.57411,2290066
202502,1111054000,삼청동,1361445,126.98111,37.58801,97381
202502,1111055000,부암동,2202073,126.96256,37.5967,208245
202502,1111056000,평창동,9017316,126.96927,37.61396,221185
202502,1111057000,무악동,467575,126.95899,37.57774,50142
202502,1111058000,교남동,345990,126.96416,37.57105,270848
202502,1111060000,가회동,605383,126.98662,37.58268,41962
202502,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,4912706
202502,1111063000,종로5.6가동,633463,127.00424,37.57302,1790440
202502,1111064000,이화동,755902,127.00307,37.57969,1391309
202502,1111065000,혜화동,1164691,126.99769,37.58747,461607
202502,1111067000,창신제1동,313832,127.01402,37.57226,271842
202502,1111068000,창신제2동,249894,127.01025,37.57575,4282
202502,1111069000,창신제3동,220395,127.01321,37.57882,122889
202502,1111070000,숭인제1동,237128,127.01686,37.57723,170097
202502,1111071000,숭인제2동,321465,127.02064,37.57431,681702
202502,1114052000,소공동,935656,126.97436,37.5643,2248479
202502,1114054000,회현동,892974,126.97671,37.55697,4630606
202502,1114055000,명동,1006850,126.98436,37.56373,2839546
202502,1114057000,필동,1478522,126.99385,37.5568,946447
202502,1114058000,장충동,1003083,127.00228,37.55561,367221
202502,1114059000,광희동,752739,127.00363,37.5652,1358820
202502,1114060500,을지로동,599530,126.99649,37.56664,1659829
202502,1114061500,신당동,541354,127.01377,37.56575,756573
202502,1114062500,다산동,546686,127.00826,37.5547,102182
202502,1114063500,약수동,511938,127.01024,37.54984,600850
202502,1114064500,청구동,330066,127.01499,37.55686,68894
202502,1114065000,신당제5동,315652,127.02202,37.56358,167301
202502,1114066500,동화동,344934,127.01867,37.56059,237216
202502,1114067000,황학동,314878,127.0208,37.56842,111059
202502,1114068000,중림동,492309,126.96596,37.55732,138865
202502,1117051000,후암동,865282,126.98059,37.54994,164720
202502,1117052000,용산2가동,2045385,126.98353,37.54024,484635
202502,1117053000,남영동,751924,126.97351,37.54511,1077324
202502,1117055500,청파동,854585,126.96717,37.54786,186407
202502,1117056000,원효로제1동,563923,126.96656,37.53747,246137
202502,1117057000,원효로제2동,943601,126.95139,37.5331,156572
202502,1117058000,효창동,502716,126.96131,37.54305,356997
202502,1117059000,용문동,268086,126.95858,37.53815,82568
202502,1117062500,한강로동,2632658,126.96786,37.52918,2745016
202502,1117063000,이촌제1동,2128932,126.97096,37.51728,163720
202502,1117064000,이촌제2동,1203554,126.95394,37.52333,69406
202502,1117065000,이태원제1동,533547,126.99325,37.53339,470971
202502,1117066000,이태원제2동,891712,126.99213,37.54166,111448
202502,1117068500,한남동,3194899,127.0058,37.5371,975489
202502,1117069000,서빙고동,2917053,126.98838,37.52247,228399
202502,1117070000,보광동,872912,127.00126,37.52587,95129
202502,1120052000,왕십리제2동,334371,127.02769,37.5615,508803
202502,1120053500,왕십리도선동,721844,127.02957,37.56679,219309
202502,1120054000,마장동,1127258,127.04049,37.56764,323859
202502,1120055000,사근동,1154150,127.04543,37.55801,433498
202502,1120056000,행당제1동,566619,127.03606,37.55902,1191404
202502,1120057000,행당제2동,479532,127.0295,37.55668,368307
202502,1120058000,응봉동,563044,127.03398,37.55099,126300
202502,1120059000,금호1가동,407653,127.02506,37.55367,277918
202502,1120061500,금호2.3가동,665732,127.01989,37.55143,135245
202502,1120062000,금호4가동,930024,127.0246,37.54459,421807
202502,1120064500,옥수동,1250869,127.01618,37.54197,446584
202502,1120065000,성수1가제1동,2238042,127.04104,37.54042,334003
202502,1120066000,성수1가제2동,977066,127.04395,37.54907,779587
202502,1120067000,성수2가제1동,1150487,127.05528,37.53666,164910
202502,1120069000,성수2가제3동,1046168,127.05814,37.54554,1477198
202502,1120072000,송정동,587634,127.0657,37.55233,86595
202502,1120079000,용답동,2372731,127.05785,37.55854,1214232
202502,1121571000,화양동,1178002,127.07346,37.54327,1715787
202502,1121573000,군자동,734486,127.07368,37.55307,264144
202502,1121574000,중곡제1동,590812,127.07772,37.56204,132216
202502,1121575000,중곡제2동,544506,127.08459,37.55891,162273
202502,1121576000,중곡제3동,602735,127.08197,37.56785,425299
202502,1121577000,중곡제4동,2284644,127.09445,37.56391,96798
202502,1121578000,능동,1083377,127.08165,37.55066,1282993
202502,1121581000,광장동,2755836,127.10487,37.54828,456842
202502,1121582000,자양제1동,565020,127.08042,37.53554,177199
202502,1121583000,자양제2동,1631119,127.08325,37.52933,196437
202502,1121584000,자양제3동,1134722,127.0712,37.53169,182954
202502,1121584700,자양제4동,1155166,127.06377,37.53389,396621
202502,1121585000,구의제1동,552319,127.08603,37.54149,890233
202502,1121586000,구의제2동,1380731,127.09445,37.551,611517
202502,1121587000,구의제3동,1450497,127.09524,37.53509,960795
202502,1123053600,용신동,1573645,127.03229,37.57562,1953162
202502,1123054500,제기동,1181233,127.03724,37.58368,788749
202502,1123056000,전농제1동,1170148,127.05105,37.57901,1497693
202502,1123057000,전농제2동,995125,127.06114,37.58072,240077
202502,1123060000,답십리제1동,798544,127.0517,37.57094,214678
202502,1123061000,답십리제2동,824988,127.06111,37.57089,297867
202502,1123065000,장안제1동,1365375,127.06859,37.56623,547248
202502,1123066000,장안제2동,1132972,127.07254,37.57576,410660
202502,1123070500,청량리동,1176505,127.04512,37.58894,354385
202502,1123071000,회기동,803887,127.05141,37.5937,189585
202502,1123072000,휘경제1동,510437,127.06247,37.59187,746588
202502,1123073000,휘경제2동,1195510,127.06644,37.58651,311654
202502,1123074000,이문제1동,1005087,127.06029,37.59722,346873
202502,1123075000,이문제2동,805192,127.06749,37.60283,248589
202502,1126052000,면목제2동,744933,127.07814,37.58938,183429
202502,1126054000,면목제4동,849250,127.08647,37.57348,290040
202502,1126055000,면목제5동,590803,127.07967,37.58297,129800
202502,1126056500,면목본동,827948,127.08953,37.58834,748101
202502,1126057000,면목제7동,1180742,127.09269,37.57729,164514
202502,1126057500,면목제3.8동,1400985,127.09738,37.5846,707189
202502,1126058000,상봉제1동,861947,127.08947,37.60203,173492
202502,1126059000,상봉제2동,655590,127.0839,37.59425,1062930
202502,1126060000,중화제1동,669339,127.08315,37.60229,96304
202502,1126061000,중화제2동,957879,127.07521,37.59872,663788
202502,1126062000,묵제1동,1207708,127.08245,37.61374,202458
202502,1126063000,묵제2동,668183,127.07467,37.61037,369085
202502,1126065500,망우본동,2948005,127.10754,37.60199,530549
202502,1126066000,망우제3동,991213,127.10294,37.59181,126215
202502,1126068000,신내1동,2490403,127.10451,37.6128,653632
202502,1126069000,신내2동,935095,127.09162,37.61095,281812
202502,1129052500,성북동,2416176,126.99615,37.59587,370812
202502,1129055500,삼선동,912074,127.0118,37.58662,1544513
202502,1129057500,동선동,731808,127.01843,37.59374,480178
202502,1129058000,돈암제1동,461014,127.02404,37.59933,343383
202502,1129059000,돈암제2동,523725,127.01163,37.59728,153393
202502,1129060000,안암동,1274562,127.02731,37.58725,543064
202502,1129061000,보문동,589971,127.01922,37.5826,416317
202502,1129062000,정릉제1동,389711,127.01665,37.60326,314145
202502,1129063000,정릉제2동,1126034,127.00812,37.60379,279703
202502,1129064000,정릉제3동,3357947,126.99377,37.61226,155650
202502,1129065000,정릉제4동,3712601,126.99518,37.62351,476140
202502,1129066000,길음제1동,818440,127.01974,37.60811,1018564
202502,1129068500,길음제2동,616132,127.02723,37.60797,273347
202502,1129070500,종암동,1520021,127.03337,37.59725,493633
202502,1129071500,월곡제1동,764805,127.03645,37.60788,293360
202502,1129072500,월곡제2동,1334181,127.04519,37.6033,640766
202502,1129076000,장위제1동,724308,127.04426,37.61494,233645
202502,1129077000,장위제2동,665829,127.05173,37.61222,427315
202502,1129078000,장위제3동,682909,127.05349,37.61818,160488
202502,1129081000,석관동,1731086,127.06134,37.60826,781028
202502,1130553400,삼양동,951708,127.01468,37.62379,335305
202502,1130553500,미아동,853875,127.02629,37.6287,703635
202502,1130554500,송중동,1061923,127.03292,37.6177,868751
202502,1130555500,송천동,939469,127.02487,37.61822,1096993
202502,1130557500,삼각산동,586701,127.01683,37.61713,212779
202502,1130559500,번1동,595659,127.03054,37.63763,1504725
202502,1130560300,번2동,1012328,127.03479,37.62952,231700
202502,1130560800,번3동,1091074,127.04234,37.62378,188882
202502,1130561500,수유1동,1728230,127.00884,37.62993,372264
202502,1130562500,수유2동,606037,127.0195,37.6454,263196
202502,1130563500,수유3동,730661,127.02355,37.64046,548310
202502,1130564500,우이동,10697189,127.00032,37.66035,406114
202502,1130566000,인수동,2860095,127.00396,37.63764,244238
202502,1132051100,창제1동,1093061,127.04356,37.64714,1213525
202502,1132051200,창제2동,682713,127.03682,37.64263,199439
202502,1132051300,창제3동,637773,127.04163,37.63736,145731
202502,1132051400,창제4동,1114658,127.05093,37.65258,307514
202502,1132051500,창제5동,690264,127.04277,37.65536,913868
202502,1132052100,도봉제1동,8508462,127.02679,37.68508,278862
202502,1132052200,도봉제2동,1195130,127.04779,37.68119,597745
202502,1132066000,쌍문제1동,1160994,127.01951,37.65303,195145
202502,1132067000,쌍문제2동,531978,127.037,37.65706,258744
202502,1132068000,쌍문제3동,499481,127.03059,37.64769,213130
202502,1132068100,쌍문제4동,577003,127.03041,37.65555,171280
202502,1132069000,방학제1동,1060647,127.04352,37.66503,431694
202502,1132070000,방학제2동,1108653,127.03226,37.66915,123641
202502,1132071000,방학제3동,1860513,127.02347,37.6628,226070
202502,1135056000,월계1동,1178816,127.0586,37.62181,327329
202502,1135057000,월계2동,1991879,127.05121,37.63407,298359
202502,1135058000,월계3동,1167762,127.06489,37.62466,323039
202502,1135059500,공릉1동,1208569,127.07277,37.62412,961512
202502,1135060000,공릉2동,7264834,127.09423,37.63161,597728
202502,1135061100,하계1동,1441008,127.07481,37.63862,282513
202502,1135061200,하계2동,505737,127.06482,37.63484,640032
202502,1135061900,중계본동,2061637,127.08576,37.64814,244705
202502,1135062100,중계1동,608503,127.0735,37.65002,181614
202502,1135062400,중계4동,1457885,127.08224,37.65885,173234
202502,1135062500,중계2.3동,946538,127.06589,37.64334,641136
202502,1135063000,상계1동,5016467,127.06533,37.68327,534781
202502,1135064000,상계2동,591000,127.06727,37.65649,1477007
202502,1135066500,상계3.4동,5783082,127.08327,37.67515,317554
202502,1135067000,상계5동,492170,127.0696,37.66322,672565
202502,1135069500,상계6.7동,1425634,127.06009,37.64875,340854
202502,1135070000,상계8동,661888,127.05365,37.66629,429478
202502,1135071000,상계9동,837674,127.0625,37.66807,101633
202502,1135072000,상계10동,828158,127.0584,37.65964,183023
202502,1138051000,녹번동,1915175,126.93505,37.60542,855797
202502,1138052000,불광제1동,3346747,126.93927,37.61731,527103
202502,1138053000,불광제2동,1338273,126.92865,37.62437,290901
202502,1138055100,갈현제1동,953450,126.91489,37.62535,1117497
202502,1138055200,갈현제2동,1053392,126.91212,37.61828,479936
202502,1138056000,구산동,1352647,126.90765,37.61106,255583
202502,1138057000,대조동,871085,126.9231,37.61228,1023598
202502,1138058000,응암제1동,1160262,126.9269,37.59826,472391
202502,1138059000,응암제2동,746941,126.92302,37.59189,177134
202502,1138060000,응암제3동,733293,126.91775,37.58865,317389
202502,1138062500,역촌동,1087046,126.91453,37.60457,415270
202502,1138063100,신사제1동,830268,126.90884,37.59899,722950
202502,1138063200,신사제2동,1041042,126.90629,37.59289,490855
202502,1138064000,증산동,919884,126.90581,37.58378,480526
202502,1138065000,수색동,1140125,126.8949,37.58577,260367
202502,1138069000,진관동,12911565,126.94052,37.63928,1185862
202502,1141052000,천연동,893844,126.95714,37.57121,490721
202502,1141055500,북아현동,444705,126.95552,37.55925,179182
202502,1141056500,충현동,1136892,126.9581,37.56391,1276783
202502,1141058500,신촌동,2566839,126.94106,37.56364,2196517
202502,1141061500,연희동,2825921,126.93273,37.57201,821424
202502,1141062000,홍제제1동,1561215,126.9452,37.58154,1069559
202502,1141064000,홍제제3동,1031592,126.95116,37.59202,246510
202502,1141065500,홍제제2동,712529,126.95253,37.58455,154199
202502,1141066000,홍은제1동,1550491,126.94703,37.59998,195035
202502,1141068500,홍은제2동,2048086,126.93217,37.58699,536637
202502,1141069000,남가좌제1동,447138,126.9162,37.57169,354123
202502,1141070000,남가좌제2동,812456,126.92133,37.57762,330943
202502,1141071000,북가좌제1동,581080,126.908,37.57527,157653
202502,1141072000,북가좌제2동,795331,126.9135,37.581,289388
202502,1144055500,아현동,731252,126.95284,37.55193,789735
202502,1144056500,공덕동,1002153,126.95779,37.54912,1366245
202502,1144058500,도화동,860064,126.94681,37.53704,216783
202502,1144059000,용강동,956700,126.94127,37.54059,541047
202502,1144060000,대흥동,836007,126.9414,37.55212,1121174
202502,1144061000,염리동,539922,126.94755,37.54982,101442
202502,1144063000,신수동,1118424,126.93364,37.54363,61105
202502,1144065500,서강동,1715559,126.92516,37.54595,701104
202502,1144066000,서교동,1647625,126.92094,37.55477,5505210
202502,1144068000,합정동,1753036,126.90884,37.54687,186643
202502,1144069000,망원제1동,1124872,126.90021,37.55275,169859
202502,1144070000,망원제2동,1208058,126.89568,37.55712,136675
202502,1144071000,연남동,647383,126.92154,37.56303,211575
202502,1144072000,성산제1동,864039,126.91185,37.56198,212396
202502,1144073000,성산제2동,1963168,126.90204,37.56811,825859
202502,1144074000,상암동,7678191,126.88086,37.57179,1442911
202502,1147051000,목1동,1564660,126.8751,37.52744,1641749
202502,1147052000,목2동,1054247,126.8741,37.54359,783258
202502,1147053000,목3동,500764,126.86541,37.5452,589570
202502,1147054000,목4동,561686,126.8669,37.53544,251827
202502,1147055000,목5동,2069098,126.88103,37.53631,430338
202502,1147056000,신월1동,630072,126.83453,37.53127,116018
202502,1147057000,신월2동,614213,126.84633,37.5234,189547
202502,1147058000,신월3동,926653,126.82747,37.53236,79630
202502,1147059000,신월4동,454712,126.83982,37.52225,155638
202502,1147060000,신월5동,515356,126.8299,37.54004,104639
202502,1147061000,신월6동,473483,126.84213,37.51597,139186
202502,1147061100,신월7동,900522,126.83234,37.52066,155268
202502,1147062000,신정1동,739881,126.85963,37.51888,169849
202502,1147063000,신정2동,648695,126.87518,37.51895,92214
202502,1147064000,신정3동,3169421,126.8394,37.51178,725348
202502,1147065000,신정4동,996239,126.85757,37.52541,781167
202502,1147067000,신정6동,926759,126.86964,37.51591,158573
202502,1147068000,신정7동,1143920,126.86468,37.51012,334338
202502,1150051000,염창동,2389890,126.87543,37.55321,371885
202502,1150052000,등촌제1동,658950,126.85963,37.55586,430456
202502,1150053000,등촌제2동,895367,126.86003,37.54574,202396
202502,1150053500,등촌제3동,1042691,126.84634,37.56105,933941
202502,1150054000,화곡제1동,1192600,126.84094,37.53378,2030327
202502,1150055000,화곡제2동,456930,126.85437,37.53228,132784
202502,1150056000,화곡제3동,526606,126.83427,37.54406,115216
202502,1150057000,화곡제4동,855978,126.85858,37.5361,138327
202502,1150059000,화곡본동,982074,126.84816,37.54257,240881
202502,1150059100,화곡제6동,1062894,126.85117,37.55172,393729
202502,1150059300,화곡제8동,575541,126.84863,37.53422,221982
202502,1150060300,가양제1동,5543738,126.83435,37.5731,1412350
202502,1150060400,가양제2동,1012806,126.85401,37.56866,60495
202502,1150060500,가양제3동,932533,126.8623,37.56268,55588
202502,1150061100,발산제1동,2963745,126.82558,37.55045,684206
202502,1150061500,우장산동,1245257,126.84102,37.55057,966545
202502,1150062000,공항동,11581226,126.79496,37.55649,463318
202502,1150063000,방화제1동,1487371,126.81755,37.56864,536508
202502,1150064000,방화제2동,5640487,126.80451,37.5838,1096277
202502,1153051000,신도림동,1376469,126.88285,37.50973,1955680
202502,1153052000,구로제1동,1083279,126.87546,37.49303,104054
202502,1153053000,구로제2동,1809928,126.87949,37.49745,713300
202502,1153054000,구로제3동,1043117,126.89498,37.48488,2478392
202502,1153055000,구로제4동,516496,126.8902,37.49154,209703
202502,1153056000,구로제5동,1023242,126.88848,37.50203,651404
202502,1153059500,가리봉동,408284,126.88826,37.48256,192495
202502,1153072000,고척제1동,1132884,126.8634,37.50066,324822
202502,1153073000,고척제2동,997120,126.85331,37.50585,259267
202502,1153074000,개봉제1동,1126936,126.84988,37.49988,853403
202502,1153075000,개봉제2동,815642,126.85636,37.49273,302319
202502,1153076000,개봉제3동,848662,126.85241,37.48684,114778
202502,1153077000,오류제1동,747283,126.84163,37.49696,369488
202502,1153078000,오류제2동,3081182,126.83837,37.48526,549394
202502,1153079000,수궁동,2630691,126.82607,37.49828,651321
202502,1153080000,항동,1431213,126.82449,37.48103,90833
202502,1154551000,가산동,2244201,126.88434,37.47684,2257430
202502,1154561000,독산제1동,1964400,126.89272,37.4642,675329
202502,1154562000,독산제2동,616195,126.90255,37.46383,262487
202502,1154563000,독산제3동,945991,126.90459,37.47593,405503
202502,1154564000,독산제4동,619603,126.90405,37.46922,294176
202502,1154567000,시흥제1동,1476950,126.90015,37.45289,611184
202502,1154568000,시흥제2동,1180173,126.92007,37.45059,139192
202502,1154569000,시흥제3동,1335878,126.90593,37.44028,88343
202502,1154570000,시흥제4동,771262,126.90911,37.46008,195139
202502,1154571000,시흥제5동,1426902,126.91243,37.44875,290723
202502,1156051500,영등포본동,808233,126.9097,37.51372,731130
202502,1156053500,영등포동,1415805,126.90784,37.52152,1334455
202502,1156054000,여의동,6656365,126.92757,37.52749,3909756
202502,1156055000,당산제1동,743499,126.89685,37.52393,980746
202502,1156056000,당산제2동,1564124,126.90391,37.53298,1501169
202502,1156058500,도림동,549811,126.90124,37.50928,145834
202502,1156060500,문래동,1742935,126.89147,37.51638,964607
202502,1156061000,양평제1동,864764,126.88707,37.52507,363461
202502,1156062000,양평제2동,1892053,126.89418,37.5406,505177
202502,1156063000,신길제1동,811808,126.91951,37.51234,531278
202502,1156065000,신길제3동,480412,126.90589,37.50645,172951
202502,1156066000,신길제4동,288284,126.91292,37.50728,117048
202502,1156067000,신길제5동,530930,126.90555,37.50112,108139
202502,1156068000,신길제6동,679799,126.91354,37.49916,519685
202502,1156069000,신길제7동,548054,126.9198,37.5058,467828
202502,1156070000,대림제1동,481705,126.90526,37.49377,166743
202502,1156071000,대림제2동,578880,126.90064,37.48963,134342
202502,1156072000,대림제3동,937514,126.89727,37.49987,1093033
202502,1159051000,노량진제1동,1878710,126.94915,37.51303,1648072
202502,1159052000,노량진제2동,661468,126.938,37.51093,376155
202502,1159053000,상도제1동,1431135,126.95347,37.49833,1384668
202502,1159054000,상도제2동,776948,126.94206,37.50367,564236
202502,1159055000,상도제3동,673241,126.93335,37.49723,240820
202502,1159056000,상도제4동,968511,126.94076,37.49743,195316
202502,1159060500,흑석동,2097147,126.96376,37.5063,712974
202502,1159062000,사당제1동,632726,126.97741,37.47972,249873
202502,1159063000,사당제2동,3039007,126.97519,37.49823,1424919
202502,1159064000,사당제3동,894355,126.97086,37.48881,168894
202502,1159065000,사당제4동,427255,126.97077,37.48059,325652
202502,1159065100,사당제5동,661737,126.96504,37.4858,110699
202502,1159066000,대방동,1587711,126.92803,37.50711,1158424
202502,1159067000,신대방제1동,684048,126.91071,37.48995,171963
202502,1159068000,신대방제2동,1033193,126.92153,37.49431,436140
202502,1162052500,보라매동,762164,126.93259,37.49036,310460
202502,1162054500,청림동,316540,126.95957,37.48941,113581
202502,1162056500,성현동,686448,126.95117,37.48951,249933
202502,1162057500,행운동,723778,126.96062,37.4809,421171
202502,1162058500,낙성대동,2342295,126.96005,37.46723,404705
202502,1162059500,청룡동,1217892,126.94588,37.47805,2330331
202502,1162060500,은천동,734719,126.94221,37.48682,384839
202502,1162061500,중앙동,380017,126.95062,37.48412,254104
202502,1162062500,인헌동,706179,126.96662,37.47208,932374
202502,1162063000,남현동,4235911,126.97664,37.46247,2068428
202502,1162064500,서원동,631090,126.93344,37.4806,2178488
202502,1162065500,신원동,576667,126.9267,37.4793,76741
202502,1162066500,서림동,762657,126.93921,37.47355,419359
202502,1162068500,신사동,605859,126.91875,37.48563,816396
202502,1162069500,신림동,507637,126.92761,37.4869,598999
202502,1162071500,난향동,800353,126.91827,37.46159,151956
202502,1162072500,조원동,648305,126.90753,37.48294,730767
202502,1162073500,대학동,8316533,126.94848,37.45347,647207
202502,1162074500,삼성동,2589521,126.93014,37.46067,245081
202502,1162076500,미성동,1341134,126.91543,37.47594,416563
202502,1162077500,난곡동,1014887,126.92105,37.4705,280902
202502,1165051000,서초1동,1371823,127.02014,37.48696,1506045
202502,1165052000,서초2동,1234893,127.02791,37.48882,2974148
202502,1165053000,서초3동,3010786,127.00959,37.48543,2170562
202502,1165053100,서초4동,876369,127.01996,37.49899,397794
202502,1165054000,잠원동,1837867,127.01304,37.51764,395088
202502,1165055000,반포본동,1539963,126.98648,37.50629,95275
202502,1165056000,반포1동,1009783,127.01663,37.50551,600850
202502,1165057000,반포2동,1242525,126.9957,37.50638,300900
202502,1165058000,반포3동,1309158,127.00359,37.51241,368337
202502,1165058100,반포4동,1458521,127.00329,37.49958,2796135
202502,1165059000,방배본동,659648,126.98777,37.49495,198589
202502,1165060000,방배1동,698070,126.9963,37.48491,617112
202502,1165061000,방배2동,1934493,126.98849,37.47301,260037
202502,1165062000,방배3동,2412263,126.9979,37.47432,675334
202502,1165062100,방배4동,941537,126.99099,37.48982,268465
202502,1165065100,양재1동,5738915,127.02253,37.46956,2031781
202502,1165065200,양재2동,7433699,127.04591,37.45115,638066
202502,1165066000,내곡동,13138298,127.07055,37.45652,254942
202502,1168051000,신사동,1741768,127.0214,37.52572,324563
202502,1168052100,논현1동,1246164,127.0265,37.51191,1923663
202502,1168053100,논현2동,1440614,127.03622,37.51521,1558003
202502,1168054500,압구정동,2512082,127.03348,37.53027,1796327
202502,1168056500,청담동,2355811,127.0505,37.52454,541140
202502,1168058000,삼성1동,1925054,127.06063,37.5154,1624536
202502,1168059000,삼성2동,1258529,127.04876,37.51184,947781
202502,1168060000,대치1동,807837,127.05897,37.49339,428083
202502,1168061000,대치2동,2060695,127.06642,37.50058,2410668
202502,1168063000,대치4동,703180,127.0549,37.50166,2092763
202502,1168064000,역삼1동,2366859,127.03549,37.50089,3868796
202502,1168065000,역삼2동,1123383,127.04489,37.4985,493557
202502,1168065500,도곡1동,1010321,127.04098,37.48905,660259
202502,1168065600,도곡2동,1031472,127.04965,37.48821,849416
202502,1168066000,개포1동,1741195,127.06471,37.47928,152127
202502,1168067000,개포2동,1586586,127.06763,37.48648,465288
202502,1168067500,개포3동,848662,126.85241,37.48684,383998
202502,1168069000,개포4동,1583608,127.05324,37.47555,215079
202502,1168070000,세곡동,5912729,127.10435,37.47107,460553
202502,1168072000,일원본동,2426105,127.08467,37.48237,516968
202502,1168073000,일원1동,946206,127.08925,37.49339,92494
202502,1168075000,수서동,1624149,127.10057,37.48684,1285045
202502,1171051000,풍납1동,1057854,127.1143,37.53824,117313
202502,1171052000,풍납2동,1992907,127.11013,37.52985,176512
202502,1171053100,거여1동,506282,127.14168,37.49439,353552
202502,1171053200,거여2동,505978,127.14717,37.49238,91506
202502,1171054000,마천1동,519561,127.15572,37.49478,280816
202502,1171055000,마천2동,958068,127.15146,37.50033,170735
202502,1171056100,방이1동,585493,127.12232,37.50977,310545
202502,1171056200,방이2동,767575,127.11383,37.51325,370127
202502,1171056600,오륜동,3138116,127.12851,37.51766,626067
202502,1171057000,오금동,1733642,127.1344,37.50399,577652
