기준_년분기_코드,YYYYMM,행정동코드,당월_매출_금액,당월_매출_건수
20203.0,202009,1174054000,38551881232,1883861
20203.0,202009,1174055000,4980840157,237815
20203.0,202009,1174056000,14032658389,788771
20203.0,202009,1174057000,31574174649,1779559
20203.0,202009,1174058000,19112092122,947956
20203.0,202009,1174059000,13510650782,819791
20203.0,202009,1174060000,21520221729,1106185
20203.0,202009,1174061000,117195987535,4319596
20203.0,202009,1174062000,27886343780,1232069
20203.0,202009,1174064000,39693709158,1448624
20203.0,202009,1174065000,33784327384,1653552
20203.0,202009,1174066000,60286043707,2439956
20203.0,202009,1174068500,81371098170,3810071
20203.0,202009,1174070000,22082100367,1008204
20203.0,202010,1111051500,17736005346,820925
20203.0,202010,1111053000,60186597426,2971778
20203.0,202010,1111054000,22663744816,937881
20203.0,202010,1111055000,3923845049,230496
20203.0,202010,1111056000,9924127562,437802
20203.0,202010,1111057000,4824551465,437802
20203.0,202010,1111058000,4215713465,248007
20203.0,202010,1111060000,12910674397,797817
20203.0,202010,1111061500,372746149105,9272156
20203.0,202010,1111063000,79451243614,2136562
20203.0,202010,1111064000,27068236825,2324925
20203.0,202010,1111065000,39241580790,2213971
20203.0,202010,1111067000,63781987450,1931029
20203.0,202010,1111068000,10098806601,482196
20203.0,202010,1111069000,405629850,37391
20203.0,202010,1111070000,4014238065,339414
20203.0,202010,1111071000,21305224917,1320888
20203.0,202010,1114052000,73540912802,3292019
20203.0,202010,1114054000,126863608131,3279029
20203.0,202010,1114055000,180138687907,8396087
20203.0,202010,1114057000,23445338459,1447616
20203.0,202010,1114058000,15695468378,506141
20203.0,202010,1114059000,109699536587,3495817
20203.0,202010,1114060500,237745994313,5461642
20203.0,202010,1114061500,49790510162,1853165
20203.0,202010,1114062500,29060769297,1456097
20203.0,202010,1114063500,33727538136,1310080
20203.0,202010,1114064500,13587862544,430252
20203.0,202010,1114065000,19183042832,836934
20203.0,202010,1114066500,17329047306,702504
20203.0,202010,1114067000,44275214608,1303015
20203.0,202010,1114068000,24772420425,925801
20203.0,202010,1117051000,19160837267,1072704
20203.0,202010,1117052000,10966120752,614508
20203.0,202010,1117053000,37836593544,1954624
20203.0,202010,1117055500,27575978148,1409397
20203.0,202010,1117056000,174541504785,1425173
20203.0,202010,1117057000,91701784747,735040
20203.0,202010,1117058000,9398859396,574178
20203.0,202010,1117059000,16664588948,718158
20203.0,202010,1117062500,1004247378123,5056127
20203.0,202010,1117063000,32376151157,1302741
20203.0,202010,1117064000,5663317961,308468
20203.0,202010,1117065000,51524517442,2200510
20203.0,202010,1117066000,12067816608,448369
20203.0,202010,1117068500,73326399536,2283359
20203.0,202010,1117069000,4460303372,74776
20203.0,202010,1117070000,18493386394,966173
20203.0,202010,1120052000,8789006518,560396
20203.0,202010,1120053500,27385648545,1266373
20203.0,202010,1120054000,19325098259,929336
20203.0,202010,1120055000,27651522215,2588152
20203.0,202010,1120056000,35187428889,1540381
20203.0,202010,1120057000,11778284620,635386
20203.0,202010,1120058000,1410189219,42868
20203.0,202010,1120059000,4727425620,180134
20203.0,202010,1120061500,16818822593,904821
20203.0,202010,1120062000,8733293467,429120
20203.0,202010,1120064500,16540800001,1076998
20203.0,202010,1120065000,20848179119,1173119
20203.0,202010,1120066000,42934145424,1865790
20203.0,202010,1120067000,54240704867,13623942
20203.0,202010,1120069000,89643241715,4446766
20203.0,202010,1120072000,5055694093,334006
20203.0,202010,1120079000,30592895868,1566016
20203.0,202010,1121571000,69061205937,4221872
20203.0,202010,1121573000,37711373098,2090281
20203.0,202010,1121574000,43255415193,1660692
20203.0,202010,1121575000,36062855048,1853768
20203.0,202010,1121576000,15058407000,953872
20203.0,202010,1121577000,30985263588,1618611
20203.0,202010,1121578000,19162717384,797253
20203.0,202010,1121581000,27789824140,1346625
20203.0,202010,1121582000,30712811017,1671106
20203.0,202010,1121583000,15025149320,893979
20203.0,202010,1121584000,39798291625,1998217
20203.0,202010,1121584700,32115072112,1773108
20203.0,202010,1121585000,45755563161,2099924
20203.0,202010,1121586000,24586296992,1172241
20203.0,202010,1121587000,140598643377,3108304
20203.0,202010,1123053600,82223573536,3483391
20203.0,202010,1123054500,436945335533,10649489
20203.0,202010,1123056000,28139104444,1631022
20203.0,202010,1123057000,11530744053,961420
20203.0,202010,1123060000,24484440937,942258
20203.0,202010,1123061000,20803321350,1011521
20203.0,202010,1123065000,108118892454,3139231
20203.0,202010,1123066000,74574320241,3058399
20203.0,202010,1123070500,37707362234,1511652
20203.0,202010,1123071000,22678857402,1528799
20203.0,202010,1123072000,17011810619,965960
20203.0,202010,1123073000,13302716211,658429
20203.0,202010,1123074000,21445692680,2032300
20203.0,202010,1123075000,6788977973,428618
20203.0,202010,1126052000,20277838390,1203741
20203.0,202010,1126054000,10485307545,635230
20203.0,202010,1126055000,10150351765,377434
20203.0,202010,1126056500,46002507996,2565268
20203.0,202010,1126057000,34924319605,2087361
20203.0,202010,1126057500,28899605454,1679178
20203.0,202010,1126058000,50717395787,1269324
20203.0,202010,1126059000,52598618621,2806222
20203.0,202010,1126060000,12989999538,634705
20203.0,202010,1126061000,32657809947,1755593
20203.0,202010,1126062000,28208535855,1428973
20203.0,202010,1126063000,22668946323,1324247
20203.0,202010,1126065500,54571452783,2508402
20203.0,202010,1126066000,11760749521,622146
20203.0,202010,1126068000,52854153280,1628853
20203.0,202010,1126069000,22931028713,1183596
20203.0,202010,1129052500,15682783882,685663
20203.0,202010,1129055500,43405402943,2302895
20203.0,202010,1129057500,48759518972,2881778
20203.0,202010,1129058000,5684436908,200139
20203.0,202010,1129059000,4756344111,350159
20203.0,202010,1129060000,28435048367,2371685
20203.0,202010,1129061000,12970269962,771212
20203.0,202010,1129062000,9452390509,574683
20203.0,202010,1129063000,10523191258,554428
20203.0,202010,1129064000,7483256023,461827
20203.0,202010,1129065000,17669661271,952127
20203.0,202010,1129066000,8389950596,368719
20203.0,202010,1129068500,18211658278,669590
20203.0,202010,1129070500,29107033440,1869453
20203.0,202010,1129071500,12833173508,650954
20203.0,202010,1129072500,22080846991,1356802
20203.0,202010,1129076000,9013880233,511363
20203.0,202010,1129077000,12140398171,690864
20203.0,202010,1129078000,7477074589,309734
20203.0,202010,1129081000,29456453545,1530072
20203.0,202010,1130553400,15421215050,907449
20203.0,202010,1130553500,34413403520,1993355
20203.0,202010,1130554500,71801328809,2322906
20203.0,202010,1130555500,34774134307,1755205
20203.0,202010,1130557500,9608817194,515617
20203.0,202010,1130559500,57308049823,2259198
20203.0,202010,1130560300,8345085855,262344
20203.0,202010,1130560800,11625157663,637208
20203.0,202010,1130561500,38071155437,1740650
20203.0,202010,1130562500,20430814448,1160382
20203.0,202010,1130563500,56675823809,2654200
20203.0,202010,1130564500,19374741539,917668
20203.0,202010,1130566000,16411594747,979663
20203.0,202010,1132051100,25080798556,1731437
20203.0,202010,1132051200,18861654639,1053734
20203.0,202010,1132051300,11533866851,591850
20203.0,202010,1132051400,20965651830,1215691
20203.0,202010,1132051500,37363754403,1898196
20203.0,202010,1132052100,41940093153,1656470
20203.0,202010,1132052200,10719836822,588134
20203.0,202010,1132066000,10808001061,815228
20203.0,202010,1132067000,22106997793,1402506
20203.0,202010,1132068000,20670040929,1154829
20203.0,202010,1132068100,9609125309,658197
20203.0,202010,1132069000,39837017908,1824602
20203.0,202010,1132070000,40901439830,1386439
20203.0,202010,1132071000,12143394989,701445
20203.0,202010,1135056000,18232877088,1171881
20203.0,202010,1135057000,4921958377,365652
20203.0,202010,1135058000,5108375532,352935
20203.0,202010,1135059500,49021741707,2262001
20203.0,202010,1135060000,30361407843,2166933
20203.0,202010,1135061100,56738615004,2420185
20203.0,202010,1135061200,4002953696,206662
20203.0,202010,1135061900,33486897595,1538858
20203.0,202010,1135062100,9676978043,448089
20203.0,202010,1135062400,25743520453,1140755
20203.0,202010,1135062500,125099961287,4285045
20203.0,202010,1135063000,35251362181,1928546
20203.0,202010,1135064000,73229621591,3801126
20203.0,202010,1135066500,11201088387,604080
20203.0,202010,1135067000,18346230374,1008986
20203.0,202010,1135069500,68753542263,2861321
20203.0,202010,1135070000,10650152241,668098
20203.0,202010,1135071000,12548458025,713373
20203.0,202010,1135072000,2614251534,141600
20203.0,202010,1138051000,29522241706,1236393
20203.0,202010,1138052000,36244376714,1638703
20203.0,202010,1138053000,24339909433,1378257
20203.0,202010,1138055100,35954050450,1982727
20203.0,202010,1138055200,47815941102,2465087
20203.0,202010,1138056000,14934967186,824252
20203.0,202010,1138057000,52516686342,2357897
20203.0,202010,1138058000,36829338461,1776863
20203.0,202010,1138059000,8435884883,557386
20203.0,202010,1138060000,40395652177,1998154
20203.0,202010,1138062500,35041483768,2037449
20203.0,202010,1138063100,19311457078,1163363
20203.0,202010,1138063200,9376461565,488847
20203.0,202010,1138064000,10080967248,565165
20203.0,202010,1138065000,3324679879,156198
20203.0,202010,1138069000,21401286522,820154
20203.0,202010,1141052000,12722862557,566878
20203.0,202010,1141055500,11053333511,496300
20203.0,202010,1141056500,26087417548,1669244
20203.0,202010,1141058500,93764704270,5257260
20203.0,202010,1141061500,54146370690,1915418
20203.0,202010,1141062000,13910930691,743433
20203.0,202010,1141064000,35317430151,1608129
20203.0,202010,1141065500,5726031714,310555
20203.0,202010,1141066000,13111172460,503523
20203.0,202010,1141068500,14715387106,834300
20203.0,202010,1141069000,9836801535,419902
20203.0,202010,1141070000,18516472963,1038262
20203.0,202010,1141071000,3772754090,216127
20203.0,202010,1141072000,34527150281,1705643
20203.0,202010,1144055500,24956924001,1185401
20203.0,202010,1144056500,36389113125,1423983
20203.0,202010,1144058500,35909724398,1450723
20203.0,202010,1144059000,54066754543,2016430
20203.0,202010,1144060000,49192292017,2239847
20203.0,202010,1144061000,12951201359,669044
20203.0,202010,1144063000,18606617794,1055589
20203.0,202010,1144065500,30495702114,1716185
20203.0,202010,1144066000,245704734963,11036540
20203.0,202010,1144068000,61198024145,3093300
20203.0,202010,1144069000,41380568983,2747230
20203.0,202010,1144070000,24655072174,1367127
20203.0,202010,1144071000,29446054180,1395038
20203.0,202010,1144072000,30445966338,1207728
20203.0,202010,1144073000,33028886209,2092431
20203.0,202010,1144074000,66473375294,4341570
20203.0,202010,1147051000,61866807748,2292316
20203.0,202010,1147052000,25485759167,1533550
20203.0,202010,1147053000,34659341641,1532917
20203.0,202010,1147054000,26102670690,1177270
20203.0,202010,1147055000,38591178393,1447509
20203.0,202010,1147056000,23651450023,1304446
20203.0,202010,1147057000,16132429831,801585
20203.0,202010,1147058000,6599365536,497092
20203.0,202010,1147059000,12257980991,721027
20203.0,202010,1147060000,9078839468,436550
20203.0,202010,1147061000,11300844338,524247
20203.0,202010,1147061100,13803619585,804637
20203.0,202010,1147062000,27268307401,1170253
20203.0,202010,1147063000,22061796752,739251
20203.0,202010,1147064000,25447467612,1458048
20203.0,202010,1147065000,64408338981,2795192
20203.0,202010,1147067000,8577249024,227178
20203.0,202010,1147068000,21075135474,908105
20203.0,202010,1150051000,51181975791,2273560
20203.0,202010,1150052000,59194586390,2355418
20203.0,202010,1150053000,8077668968,474243
20203.0,202010,1150053500,55151104502,2332966
20203.0,202010,1150054000,63611158274,3870216
20203.0,202010,1150055000,10558320466,593563
20203.0,202010,1150056000,22811667602,1218035
20203.0,202010,1150057000,33451617464,1716106
20203.0,202010,1150059000,28589269545,1630203
20203.0,202010,1150059100,31376525102,1748247
20203.0,202010,1150059300,23786120640,1575625
20203.0,202010,1150060300,86709954858,4103213
20203.0,202010,1150060400,26636307375,1349379
20203.0,202010,1150060500,7815471499,402978
20203.0,202010,1150061100,170201187634,4697535
20203.0,202010,1150061500,24204493611,1322174
20203.0,202010,1150062000,31955303248,1501359
20203.0,202010,1150063000,42038511934,2258841
20203.0,202010,1150064000,21679535041,974346
20203.0,202010,1150064100,9282453248,670736
20203.0,202010,1153051000,31172857332,1625579
20203.0,202010,1153052000,11629862531,613923
20203.0,202010,1153053000,167974698529,2730847
20203.0,202010,1153054000,115728182927,6033994
20203.0,202010,1153055000,37944598165,2034863
20203.0,202010,1153056000,66762855260,3029558
20203.0,202010,1153059500,16380608963,1077919
20203.0,202010,1153072000,47574030716,1614290
20203.0,202010,1153073000,23143545097,1331164
20203.0,202010,1153074000,26158927372,1493532
20203.0,202010,1153075000,21618939852,1280759
20203.0,202010,1153076000,16072136026,852283
20203.0,202010,1153077000,31833011541,2210811
20203.0,202010,1153078000,19712219582,1104402
20203.0,202010,1153079000,9712850442,689959
20203.0,202010,1154551000,693870784085,18207230
20203.0,202010,1154561000,238721506719,3786352
20203.0,202010,1154562000,18252788031,926588
20203.0,202010,1154563000,32561439360,1579468
20203.0,202010,1154564000,15536380026,972970
20203.0,202010,1154567000,69944670561,3128361
20203.0,202010,1154568000,5305691040,134812
20203.0,202010,1154569000,11201124626,544150
20203.0,202010,1154570000,10228227506,585104
20203.0,202010,1154571000,23706184707,1385574
20203.0,202010,1156051500,26007877380,1860360
20203.0,202010,1156053500,245933366121,7135823
20203.0,202010,1156054000,241140762250,8971010
20203.0,202010,1156055000,118569430989,3882741
20203.0,202010,1156056000,40707075341,2689010
20203.0,202010,1156058500,12803993380,777603
20203.0,202010,1156060500,108321895658,4345886
20203.0,202010,1156061000,25637769992,1208103
20203.0,202010,1156062000,70530734701,1298144
20203.0,202010,1156063000,28454750922,1136252
20203.0,202010,1156065000,15508578785,913401
20203.0,202010,1156066000,3285954612,195424
20203.0,202010,1156067000,8299973414,213302
20203.0,202010,1156068000,27834518511,1389042
20203.0,202010,1156069000,7664597806,512498
20203.0,202010,1156070000,23790743448,1270319
20203.0,202010,1156071000,27670730361,1183283
20203.0,202010,1156072000,114374373706,2375774
20203.0,202010,1159051000,218709659029,6347446
20203.0,202010,1159052000,655063087315,10128219
20203.0,202010,1159053000,50201318177,3061958
20203.0,202010,1159054000,18423708596,1025708
20203.0,202010,1159055000,28613537754,1280936
20203.0,202010,1159056000,22338530533,1429889
20203.0,202010,1159060500,43347205232,2585156
20203.0,202010,1159062000,48733860990,2177227
20203.0,202010,1159063000,60307571414,2984541
20203.0,202010,1159064000,8520698534,439626
20203.0,202010,1159065000,19083880889,817764
20203.0,202010,1159065100,4326737003,332576
20203.0,202010,1159066000,42726431436,2074324
20203.0,202010,1159067000,15704180316,833828
20203.0,202010,1159068000,28063259739,1707611
20203.0,202010,1162052500,21425077581,1295336
20203.0,202010,1162054500,3194841726,185438
20203.0,202010,1162056500,7608183837,500458
20203.0,202010,1162057500,35699711579,1898415
20203.0,202010,1162058500,39243431378,1916696
20203.0,202010,1162059500,97623872811,4196378
20203.0,202010,1162060500,36803351516,1541235
20203.0,202010,1162061500,31362895518,1713632
20203.0,202010,1162062500,29284405966,1837181
20203.0,202010,1162063000,19930881895,1197893
20203.0,202010,1162064500,44417114357,2728941
20203.0,202010,1162065500,14514424574,811941
20203.0,202010,1162066500,15675647333,1203939
20203.0,202010,1162068500,25786288641,1696387
20203.0,202010,1162069500,49015054371,2872697
20203.0,202010,1162071500,2847347495,156195
20203.0,202010,1162072500,47801158742,1682178
20203.0,202010,1162073500,26840779455,2710954
20203.0,202010,1162074500,9838534320,501054
20203.0,202010,1162076500,20634695702,999314
20203.0,202010,1162077500,12466398741,909135
20203.0,202010,1165051000,59089005216,2990495
20203.0,202010,1165052000,90751016971,4206627
20203.0,202010,1165053000,138009312801,5606169
20203.0,202010,1165053100,144298904875,4361619
20203.0,202010,1165054000,62966908169,2359756
20203.0,202010,1165055000,2964045996,81634
20203.0,202010,1165056000,58729980868,2051550
20203.0,202010,1165057000,16701463897,618794
20203.0,202010,1165058000,65696049975,1713788
20203.0,202010,1165058100,75522581754,2061052
20203.0,202010,1165059000,43271765182,1713228
20203.0,202010,1165060000,62378187858,2306303
20203.0,202010,1165061000,34671319761,1076164
20203.0,202010,1165062000,21749239350,494334
20203.0,202010,1165062100,55740930644,2069831
20203.0,202010,1165065100,87731082730,3457491
20203.0,202010,1165065200,109766702398,5283433
20203.0,202010,1165066000,5069259804,190972
20203.0,202010,1168051000,255975280198,5522308
20203.0,202010,1168052100,238180851875,5977336
20203.0,202010,1168053100,150090847782,5562070
20203.0,202010,1168054500,269163625702,3608116
20203.0,202010,1168056500,258720747760,4039617
20203.0,202010,1168058000,307170441426,6921814
20203.0,202010,1168059000,103442268702,3413375
20203.0,202010,1168060000,70626381121,2152015
20203.0,202010,1168061000,140317484849,3517292
20203.0,202010,1168063000,123203083891,5042132
20203.0,202010,1168064000,426103638163,17472307
20203.0,202010,1168065000,92321975143,4528396
20203.0,202010,1168065500,54230843127,1794897
20203.0,202010,1168065600,53648453962,1997294
20203.0,202010,1168066000,43082469,1207
20203.0,202010,1168067000,16772945258,876262
20203.0,202010,1168069000,47176875929,1884641
20203.0,202010,1168070000,25021350702,1132093
20203.0,202010,1168072000,9628800940,1509095
20203.0,202010,1168073000,23793841778,1270665
20203.0,202010,1168074000,2430238694,304294
20203.0,202010,1168075000,54273261936,2710366
20203.0,202010,1171051000,10022351688,560893
20203.0,202010,1171052000,21653257296,1009347
20203.0,202010,1171053100,12827389058,499437
20203.0,202010,1171053200,21152814544,1163551
20203.0,202010,1171054000,18540440821,829780
20203.0,202010,1171055000,28233115138,1463428
20203.0,202010,1171056100,28610696016,1195329
20203.0,202010,1171056200,83639847386,3840040
20203.0,202010,1171056600,3051206055,302845
20203.0,202010,1171057000,69519108725,1783013
20203.0,202010,1171058000,60289867672,1958840
20203.0,202010,1171059000,21147965422,873616
20203.0,202010,1171060000,79513533365,3266603
20203.0,202010,1171061000,57332901513,2678099
20203.0,202010,1171062000,62496543627,2712462
20203.0,202010,1171063100,342193836265,6910068
20203.0,202010,1171063200,43762921055,1889523
20203.0,202010,1171064100,24661188795,1087683
20203.0,202010,1171064200,104326584860,4617147
20203.0,202010,1171064600,24829865457,1058554
20203.0,202010,1171064700,3153177421,255061
20203.0,202010,1171065000,112306352006,5071602
20203.0,202010,1171067000,35648337618,1428779
20203.0,202010,1171068000,29249804090,1357783
20203.0,202010,1171069000,7954101791,405534
20203.0,202010,1171071000,136991322943,3381116
20203.0,202010,1171072000,4344674264,135559
20203.0,202010,1174051500,10800712969,601475
20203.0,202010,1174052000,16424740913,577878
20203.0,202010,1174053000,43723884393,2304641
20203.0,202010,1174054000,38437772070,1858394
20203.0,202010,1174055000,5076374492,245306
20203.0,202010,1174056000,14481349799,795807
20203.0,202010,1174057000,30836931561,1744689
20203.0,202010,1174058000,18604331640,924761
20203.0,202010,1174059000,13359333371,809543
20203.0,202010,1174060000,21970175702,1114699
20203.0,202010,1174061000,116351255406,4195263
20203.0,202010,1174062000,27915820396,1215689
20203.0,202010,1174064000,39901593420,1430008
20203.0,202010,1174065000,33685930136,1663914
20203.0,202010,1174066000,59047820385,2398983
20203.0,202010,1174068500,81552901899,3793358
20203.0,202010,1174070000,22225624949,989582
20203.0,202011,1111051500,17903265838,812785
20203.0,202011,1111053000,60663685157,2916599
20203.0,202011,1111054000,23359408711,965089
20203.0,202011,1111055000,3922865830,236036
20203.0,202011,1111056000,9400578807,422508
20203.0,202011,1111057000,4960260977,438221
20203.0,202011,1111058000,4810961578,262780
20203.0,202011,1111060000,13346001015,806820
20203.0,202011,1111061500,375856675278,9004890
20203.0,202011,1111063000,81536003596,2106437
20203.0,202011,1111064000,26841772664,2257969
20203.0,202011,1111065000,39293350501,2197228
20203.0,202011,1111067000,68202931497,2027942
20203.0,202011,1111068000,9905000013,471589
20203.0,202011,1111069000,403770498,41587
20203.0,202011,1111070000,4028316362,342760
20203.0,202011,1111071000,21625820332,1316706
20203.0,202011,1114052000,73315657231,3207895
20203.0,202011,1114054000,130937139072,3228868
20203.0,202011,1114055000,180514453417,8217875
20203.0,202011,1114057000,23495023561,1427386
20203.0,202011,1114058000,16279104890,491844
20203.0,202011,1114059000,109350645729,3437770
20203.0,202011,1114060500,245200715644,5380351
20203.0,202011,1114061500,51534178425,1816316
20203.0,202011,1114062500,28913560825,1411332
20203.0,202011,1114063500,32908357579,1268568
20203.0,202011,1114064500,13610279252,413924
20203.0,202011,1114065000,18982356014,765838
20203.0,202011,1114066500,16765571788,693720
20203.0,202011,1114067000,42621086278,1280931
20203.0,202011,1114068000,26883443264,906235
20203.0,202011,1117051000,18539729090,1042216
20203.0,202011,1117052000,11109139845,602840
20203.0,202011,1117053000,37173010358,1909188
20203.0,202011,1117055500,27378859573,1398483
20203.0,202011,1117056000,178575264135,1513870
20203.0,202011,1117057000,92779119158,713478
20203.0,202011,1117058000,9293083717,563692
20203.0,202011,1117059000,16640885625,698139
20203.0,202011,1117062500,1014698350142,5061221
20203.0,202011,1117063000,31883112993,1274828
20203.0,202011,1117064000,5841636290,298554
20203.0,202011,1117065000,52572556681,2169274
20203.0,202011,1117066000,11809666027,430781
20203.0,202011,1117068500,73813463134,2224621
20203.0,202011,1117069000,3826621142,73608
20203.0,202011,1117070000,17968897350,944507
20203.0,202011,1120052000,8730364377,557082
20203.0,202011,1120053500,27384638326,1224807
20203.0,202011,1120054000,19763004440,906084
20203.0,202011,1120055000,27199040495,2584663
20203.0,202011,1120056000,35083859968,1503804
20203.0,202011,1120057000,11569554359,617538
20203.0,202011,1120058000,1444966628,41311
20203.0,202011,1120059000,5119650189,181927
20203.0,202011,1120061500,16595558325,885926
20203.0,202011,1120062000,8708969566,423921
20203.0,202011,1120064500,16546837332,1048876
20203.0,202011,1120065000,20635343166,1135245
20203.0,202011,1120066000,44827246182,1831030
20203.0,202011,1120067000,54769478646,13162041
20203.0,202011,1120069000,91411228027,4302826
20203.0,202011,1120072000,5041774758,328667
20203.0,202011,1120079000,30539433418,1545761
20203.0,202011,1121571000,67818477530,4091400
20203.0,202011,1121573000,37321367262,2063808
20203.0,202011,1121574000,41683502489,1625011
20203.0,202011,1121575000,35117084760,1820152
20203.0,202011,1121576000,14922140124,934692
20203.0,202011,1121577000,32212869302,1587614
20203.0,202011,1121578000,18687318678,776682
20203.0,202011,1121581000,27503428058,1297008
20203.0,202011,1121582000,30348200570,1635807
20203.0,202011,1121583000,14913149404,873698
20203.0,202011,1121584000,39183654486,1942680
20203.0,202011,1121584700,31490153272,1725766
20203.0,202011,1121585000,46841509147,2062272
20203.0,202011,1121586000,24685225352,1159254
20203.0,202011,1121587000,141772693358,3062216
20203.0,202011,1123053600,82198086728,3460537
20203.0,202011,1123054500,421424973111,10268202
20203.0,202011,1123056000,28512359621,1680132
20203.0,202011,1123057000,11543878707,955015
20203.0,202011,1123060000,24823253168,937284
20203.0,202011,1123061000,20464139246,1009937
20203.0,202011,1123065000,109532828541,3116050
20203.0,202011,1123066000,73832273431,2998779
20203.0,202011,1123070500,36769799411,1481883
20203.0,202011,1123071000,22766167547,1538663
20203.0,202011,1123072000,16811066848,937616
20203.0,202011,1123073000,13153527643,641473
20203.0,202011,1123074000,21238205945,2021661
20203.0,202011,1123075000,6838493345,435715
20203.0,202011,1126052000,19964374893,1203925
20203.0,202011,1126054000,10599353434,643284
20203.0,202011,1126055000,9790744310,368385
20203.0,202011,1126056500,45239541811,2501222
20203.0,202011,1126057000,34910715137,2057203
20203.0,202011,1126057500,28189294369,1640534
20203.0,202011,1126058000,50613485551,1205146
20203.0,202011,1126059000,52433181576,2758112
20203.0,202011,1126060000,13302038932,615841
20203.0,202011,1126061000,32262646247,1783305
20203.0,202011,1126062000,28312371144,1399957
20203.0,202011,1126063000,22867230846,1306113
20203.0,202011,1126065500,54175818034,2469663
20203.0,202011,1126066000,11760060520,603579
20203.0,202011,1126068000,52939430467,1611876
20203.0,202011,1126069000,22562974621,1167223
20203.0,202011,1129052500,15663468281,670467
20203.0,202011,1129055500,44182629607,2282215
20203.0,202011,1129057500,48584929483,2816481
20203.0,202011,1129058000,5803441929,200322
20203.0,202011,1129059000,4775888164,352846
20203.0,202011,1129060000,27973967891,2320232
20203.0,202011,1129061000,12656667938,729711
20203.0,202011,1129062000,9249268939,560959
20203.0,202011,1129063000,11192934469,541174
20203.0,202011,1129064000,7532197781,460585
20203.0,202011,1129065000,17638143038,944161
20203.0,202011,1129066000,8318863548,367732
20203.0,202011,1129068500,18890020010,662666
20203.0,202011,1129070500,29471975757,2022657
20203.0,202011,1129071500,12772287696,636127
20203.0,202011,1129072500,22272968888,1340576
20203.0,202011,1129076000,8628745861,505752
20203.0,202011,1129077000,12030295730,672911
20203.0,202011,1129078000,7406191770,303808
20203.0,202011,1129081000,28999928198,1500159
20203.0,202011,1130553400,15151069351,890250
20203.0,202011,1130553500,34615741539,1973592
20203.0,202011,1130554500,73288927836,2306124
20203.0,202011,1130555500,34569886568,1740937
20203.0,202011,1130557500,9586192893,510121
20203.0,202011,1130559500,56785587861,2182922
20203.0,202011,1130560300,8281672827,261614
20203.0,202011,1130560800,11394104888,624999
20203.0,202011,1130561500,38465685576,1719943
20203.0,202011,1130562500,20845286874,1146885
20203.0,202011,1130563500,56151741363,2614683
20203.0,202011,1130564500,18486822707,868585
20203.0,202011,1130566000,16170267088,950230
20203.0,202011,1132051100,24689001558,1691860
20203.0,202011,1132051200,18935697826,1047140
20203.0,202011,1132051300,11065647770,584443
20203.0,202011,1132051400,20384611711,1183034
20203.0,202011,1132051500,36867148310,1865380
20203.0,202011,1132052100,44861938035,1639776
20203.0,202011,1132052200,10614300832,583290
20203.0,202011,1132066000,10593662566,796294
20203.0,202011,1132067000,22213244141,1385349
20203.0,202011,1132068000,20427940356,1129439
20203.0,202011,1132068100,9796323790,651294
20203.0,202011,1132069000,39838812603,1777909
20203.0,202011,1132070000,40598875921,1376925
20203.0,202011,1132071000,11529745981,681443
20203.0,202011,1135056000,18241270353,1180399
20203.0,202011,1135057000,4772412749,359047
20203.0,202011,1135058000,5081908155,347617
20203.0,202011,1135059500,49720726069,2232401
20203.0,202011,1135060000,30056132340,2173350
20203.0,202011,1135061100,56406459257,2322746
20203.0,202011,1135061200,3868455173,199923
20203.0,202011,1135061900,33957087966,1537196
20203.0,202011,1135062100,9716228515,437338
20203.0,202011,1135062400,25591961610,1118946
20203.0,202011,1135062500,124312527611,4024111
20203.0,202011,1135063000,34708084610,1901022
20203.0,202011,1135064000,74172738877,3666791
20203.0,202011,1135066500,10806192586,598053
20203.0,202011,1135067000,18497496948,987103
20203.0,202011,1135069500,68158865887,2817237
20203.0,202011,1135070000,10547784245,659288
20203.0,202011,1135071000,12567183643,705649
20203.0,202011,1135072000,2533264166,137295
20203.0,202011,1138051000,32005719442,1219490
20203.0,202011,1138052000,36789343364,1605825
20203.0,202011,1138053000,23994638514,1351044
20203.0,202011,1138055100,35640771380,1966264
20203.0,202011,1138055200,47508184499,2437865
20203.0,202011,1138056000,14836452534,819157
20203.0,202011,1138057000,52266998469,2287699
20203.0,202011,1138058000,35985586494,1727916
20203.0,202011,1138059000,8396015507,561962
20203.0,202011,1138060000,39948774350,1956480
20203.0,202011,1138062500,33164269545,1999642
20203.0,202011,1138063100,19184111260,1166570
20203.0,202011,1138063200,9423166364,484958
20203.0,202011,1138064000,9865951139,549253
20203.0,202011,1138065000,3384051754,162732
20203.0,202011,1138069000,21954512257,820090
20203.0,202011,1141052000,12950039226,572703
20203.0,202011,1141055500,11048861067,494210
20203.0,202011,1141056500,26672877588,1664522
20203.0,202011,1141058500,93421653373,5138148
20203.0,202011,1141061500,53272036889,1870464
20203.0,202011,1141062000,13603361690,726485
20203.0,202011,1141064000,35957201151,1606339
20203.0,202011,1141065500,5712474146,311722
20203.0,202011,1141066000,12562915880,503544
20203.0,202011,1141068500,14134702534,812492
20203.0,202011,1141069000,10257034280,420886
20203.0,202011,1141070000,18302781553,1034583
20203.0,202011,1141071000,3709132151,208789
20203.0,202011,1141072000,34508959872,1671676
20203.0,202011,1144055500,25299819450,1156727
20203.0,202011,1144056500,36655116449,1382973
