YYYYMM,행정동코드,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,행정동이름,AREA_M2,LAT,LON,전체승객수,지하철승객수,버스승객수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가,M2,KOSPI,HOUSE_SALE,RENT_SALE,FX,생활인구합계
202409,1168054500,346000000000.0,4470565.0,253000000000.0,92582726518.0,130000000000.0,185000000000.0,압구정동,2512082,127.03348,37.53027,1796056,1153757,642299,173,362,370.0,367,391.0,342.0,115.0,1709243568,3850412.1,2593.62,91.915,96.548,1334.82,28700182
202409,1168056500,269000000000.0,3779071.0,205000000000.0,63524610118.0,93583290610.0,133000000000.0,청담동,2355811,127.0505,37.52454,546434,0,546434,330,961,669.0,379,385.0,814.0,110.0,1225412764,3850412.1,2593.62,91.915,96.548,1334.82,26600458
202409,1168058000,248000000000.0,8378637.0,188000000000.0,60579029858.0,92341295946.0,107000000000.0,삼성1동,1925054,127.06063,37.5154,1589584,1028315,561269,189,487,583.0,255,188.0,242.0,98.0,1078530686,3850412.1,2593.62,91.915,96.548,1334.82,28190539
202409,1168059000,87683308346.0,3615578.0,72355522528.0,15327785818.0,35887889137.0,34240123130.0,삼성2동,1258529,127.04876,37.51184,907798,561649,346149,389,2247,784.0,378,218.0,109.0,66.0,614869178,3850412.1,2593.62,91.915,96.548,1334.82,28001886
202409,1168060000,138000000000.0,3287076.0,105000000000.0,32664879977.0,58890158410.0,75840499742.0,대치1동,807837,127.05897,37.49339,433570,0,433570,96,120,406.0,271,247.0,45.0,109.0,2038380761,3850412.1,2593.62,91.915,96.548,1334.82,21244530
202409,1168061000,181000000000.0,4013700.0,148000000000.0,33424786254.0,96824517779.0,68921660940.0,대치2동,2060695,127.06642,37.50058,2304522,1785922,518600,190,573,753.0,369,58.0,74.0,84.0,1087778286,3850412.1,2593.62,91.915,96.548,1334.82,35373045
202409,1168063000,213000000000.0,7724821.0,161000000000.0,51356950181.0,91767089057.0,95004708182.0,대치4동,703180,127.0549,37.50166,1963883,1578143,385740,403,2838,606.0,152,63.0,36.0,52.0,348340499,3850412.1,2593.62,91.915,96.548,1334.82,28829587
202409,1168064000,519000000000.0,23613955.0,424000000000.0,94814002455.0,214000000000.0,232000000000.0,역삼1동,2366859,127.03549,37.50089,3683660,2496703,1186957,666,5243,846.0,310,114.0,129.0,52.0,307439893,3850412.1,2593.62,91.915,96.548,1334.82,48883910
202409,1168065000,92971326049.0,4865231.0,78435342094.0,14535983955.0,41949090874.0,38833148915.0,역삼2동,1123383,127.04489,37.4985,498602,0,498602,338,2240,840.0,246,205.0,81.0,64.0,689282358,3850412.1,2593.62,91.915,96.548,1334.82,31468622
202409,1168065500,67295580648.0,2339201.0,58058056770.0,9237523878.0,32730806718.0,28019750755.0,도곡1동,1010321,127.04098,37.48905,649131,321055,328076,164,519,424.0,293,145.0,233.0,97.0,896100276,3850412.1,2593.62,91.915,96.548,1334.82,19921399
202409,1168065600,70347086281.0,2208535.0,56548777155.0,13798309126.0,31299905720.0,29543487397.0,도곡2동,1031472,127.04965,37.48821,833645,587449,246196,126,297,453.0,300,174.0,88.0,96.0,1449913427,3850412.1,2593.62,91.915,96.548,1334.82,19707375
202409,1168066000,422479314.0,26666.0,348153281.0,74326033.0,236312396.0,177621653.0,개포1동,1741195,127.06471,37.47928,162685,0,162685,34,75,62.0,57,56.0,67.0,103.0,1223110587,3850412.1,2593.62,91.915,96.548,1334.82,16362294
202409,1168067000,29188197910.0,1165406.0,22238910079.0,6949287831.0,12915617131.0,14418778646.0,개포2동,1586586,127.06763,37.48648,490880,247462,243418,126,499,499.0,71,70.0,2.0,72.0,1193422232,3850412.1,2593.62,91.915,96.548,1334.82,25721931
202409,1168069000,53848791532.0,2012449.0,42840431264.0,11008360268.0,26980867808.0,20441466840.0,개포4동,1583608,127.05324,37.47555,596853,285928,310925,370,2382,747.0,48,120.0,90.0,58.0,374558594,3850412.1,2593.62,91.915,96.548,1334.82,26754323
202409,1168070000,37975445824.0,1615582.0,30732238268.0,7243207556.0,18095498314.0,16202694302.0,세곡동,5912729,127.10435,37.47107,479936,0,479936,208,1147,902.0,465,0.0,6.0,76.0,816718603,3850412.1,2593.62,91.915,96.548,1334.82,30112984
202409,1168072000,11589935500.0,1347620.0,9471325483.0,2118610017.0,5733233207.0,5675975935.0,일원본동,2426105,127.08467,37.48237,511163,284513,226650,116,398,797.0,117,94.0,0.0,81.0,1238926136,3850412.1,2593.62,91.915,96.548,1334.82,17998036
202409,1168073000,33525313333.0,1294608.0,27269890048.0,6255423285.0,19969090290.0,11697135999.0,일원1동,946206,127.08925,37.49339,93155,0,93155,202,1260,124.0,13,16.0,1.0,51.0,353811956,3850412.1,2593.62,91.915,96.548,1334.82,10047828
202409,1168074000,4140761017.0,335253.0,3200708987.0,940052030.0,2179302798.0,1742172003.0,일원2동,1220000,127.084,37.483,93155,0,93155,61,320,248.0,72,34.0,16.0,71.0,1181049180,3850412.1,2593.62,91.915,96.548,1334.82,24000
202409,1168075000,58062311947.0,3994517.0,48952740798.0,9109571149.0,28121765630.0,25768953892.0,수서동,1624149,127.10057,37.48684,1274111,837952,436159,56,386,102.0,92,51.0,5.0,67.0,831470238,3850412.1,2593.62,91.915,96.548,1334.82,13612904
202409,1171051000,10072162709.0,486269.0,7534032646.0,2538130063.0,4939733062.0,4807734967.0,풍납1동,1057854,127.1143,37.53824,115853,0,115853,109,502,313.0,27,0.0,0.0,58.0,248265751,3850412.1,2593.62,91.915,96.548,1334.82,7567053
202409,1171052000,24372629523.0,809401.0,20523232743.0,3849396780.0,12292620879.0,11123989131.0,풍납2동,1992907,127.11013,37.52985,178730,0,178730,216,1359,511.0,137,6.0,16.0,55.0,312141913,3850412.1,2593.62,91.915,96.548,1334.82,20904594
202409,1171053100,15493396086.0,612699.0,11994392345.0,3499003741.0,8284238696.0,6464888092.0,거여1동,506282,127.14168,37.49439,358738,272820,85918,176,1234,281.0,25,3.0,1.0,50.0,231659303,3850412.1,2593.62,91.915,96.548,1334.82,7132689
202409,1171053200,25693157718.0,1240332.0,19722165767.0,5970991951.0,13401681250.0,11732450992.0,거여2동,505978,127.14717,37.49238,95955,0,95955,121,733,204.0,76,83.0,0.0,61.0,406082098,3850412.1,2593.62,91.915,96.548,1334.82,14663280
202409,1171054000,33524757723.0,949106.0,29049503175.0,4475254548.0,13550080202.0,18106374751.0,마천1동,519561,127.15572,37.49478,297721,202899,94822,280,1614,451.0,99,0.0,0.0,55.0,366040463,3850412.1,2593.62,91.915,96.548,1334.82,9876082
202409,1171055000,38869993752.0,1617344.0,30208924402.0,8661069350.0,16250673160.0,19180530027.0,마천2동,958068,127.15146,37.50033,184537,0,184537,335,2503,368.0,35,1.0,0.0,51.0,234997355,3850412.1,2593.62,91.915,96.548,1334.82,11708211
202409,1171056100,47602149564.0,1045331.0,36420490204.0,11181659360.0,21624620721.0,22648165936.0,방이1동,585493,127.12232,37.50977,307187,202387,104800,304,1766,737.0,114,155.0,66.0,64.0,322265419,3850412.1,2593.62,91.915,96.548,1334.82,12593907
202409,1171056200,118000000000.0,4319798.0,84254440753.0,34050647938.0,62007273009.0,45300133818.0,방이2동,767575,127.11383,37.51325,364804,156383,208421,714,5011,960.0,141,46.0,72.0,52.0,239920799,3850412.1,2593.62,91.915,96.548,1334.82,24602854
202409,1171056600,5056731042.0,567748.0,3057811217.0,1998919825.0,1950681597.0,2375924432.0,오륜동,3138116,127.12851,37.51766,716243,539855,176388,122,43,352.0,630,345.0,0.0,108.0,1584508693,3850412.1,2593.62,91.915,96.548,1334.82,11538690
202409,1171057000,72953591364.0,1993993.0,58918943225.0,14034648139.0,33260259022.0,34505272302.0,오금동,1733642,127.1344,37.50399,583120,272882,310238,628,4065,1264.0,357,63.0,85.0,59.0,293781847,3850412.1,2593.62,91.915,96.548,1334.82,25573888
202409,1171058000,66652480563.0,2270249.0,51199094774.0,15453385789.0,30018239369.0,31714929982.0,송파1동,696743,127.11032,37.50717,518505,264359,254146,785,5587,1028.0,120,91.0,25.0,48.0,230387988,3850412.1,2593.62,91.915,96.548,1334.82,19480922
202409,1171059000,25307084289.0,1050362.0,19723989867.0,5583094422.0,12849686298.0,11720002885.0,송파2동,599279,127.11683,37.50284,66932,0,66932,239,1429,566.0,241,60.0,36.0,60.0,431349742,3850412.1,2593.62,91.915,96.548,1334.82,12150695
202409,1171060000,89946763427.0,3850393.0,68306791341.0,21639972086.0,41810315612.0,39983682955.0,석촌동,932452,127.10246,37.50272,774400,423578,350822,1101,7743,1564.0,191,23.0,4.0,49.0,233692189,3850412.1,2593.62,91.915,96.548,1334.82,24049215
202409,1171061000,74497148430.0,2626420.0,58225345937.0,16271802493.0,42104363855.0,28954527428.0,삼전동,990522,127.09191,37.50172,212900,0,212900,1107,8120,1296.0,176,19.0,2.0,48.0,206041603,3850412.1,2593.62,91.915,96.548,1334.82,18260724
202409,1171062000,73099606020.0,2868110.0,55446904904.0,17652701116.0,39822499343.0,25599818515.0,가락본동,1049756,127.12164,37.49722,271916,0,271916,368,2325,719.0,186,101.0,34.0,58.0,306705931,3850412.1,2593.62,91.915,96.548,1334.82,24279814
202409,1171063100,430000000000.0,6313063.0,340000000000.0,90473765817.0,193000000000.0,139000000000.0,가락1동,1368008,127.10824,37.49533,932351,722159,210192,4,0,48.0,0,0.0,0.0,85.0,988708333,3850412.1,2593.62,91.915,96.548,1334.82,19306798
202409,1171063200,56200991815.0,1998652.0,45466796119.0,10734195696.0,28066131349.0,24434115663.0,가락2동,941692,127.13064,37.49586,569600,372271,197329,460,2901,927.0,215,155.0,27.0,57.0,322360011,3850412.1,2593.62,91.915,96.548,1334.82,20573930
202409,1171064100,31793313292.0,1210179.0,24202987366.0,7590325926.0,16764229194.0,11604272189.0,문정1동,667814,127.12686,37.48817,132683,0,132683,387,2671,603.0,223,159.0,37.0,56.0,323269052,3850412.1,2593.62,91.915,96.548,1334.82,14767290
202409,1171064200,146000000000.0,5734153.0,122000000000.0,23386594139.0,77886718606.0,50892903974.0,문정2동,2357239,127.11914,37.48069,1066665,806828,259837,66,0,296.0,164,288.0,24.0,116.0,1320577273,3850412.1,2593.62,91.915,96.548,1334.82,30002047
202409,1171064600,33308632425.0,1331508.0,26472205383.0,6836427042.0,15949096736.0,14582018139.0,장지동,1221454,127.13163,37.48279,763681,460936,302745,357,2570,870.0,20,13.0,0.0,52.0,359665487,3850412.1,2593.62,91.915,96.548,1334.82,19151832
202409,1171064700,6892984665.0,525856.0,4570165040.0,2322819625.0,2845246724.0,3581018938.0,위례동,2608006,127.14124,37.48166,404618,0,404618,105,599,457.0,224,0.0,0.0,74.0,775064459,3850412.1,2593.62,91.915,96.548,1334.82,27658876
202409,1171065000,157000000000.0,5879561.0,114000000000.0,42287859225.0,76435515171.0,69770235810.0,잠실본동,1140205,127.08229,37.50551,526571,217021,309550,802,5900,929.0,138,25.0,1.0,47.0,234213241,3850412.1,2593.62,91.915,96.548,1334.82,21849375
202409,1171067000,70147462076.0,3710853.0,52912156786.0,17235305290.0,30057813765.0,38580387914.0,잠실2동,2877277,127.07882,37.51772,779141,657544,121597,135,240,1110.0,294,0.0,0.0,87.0,1593767032,3850412.1,2593.62,91.915,96.548,1334.82,22957804
202409,1171068000,63242323943.0,2704564.0,45938078792.0,17304245151.0,23348310594.0,38343315857.0,잠실3동,1514431,127.09432,37.51364,504932,0,504932,114,182,791.0,227,119.0,3.0,91.0,1588357988,3850412.1,2593.62,91.915,96.548,1334.82,31396029
202409,1171069000,12539479870.0,629924.0,10303508624.0,2235971246.0,5476179951.0,7017464088.0,잠실4동,840215,127.10815,37.52125,657717,594350,63367,66,168,396.0,120,108.0,0.0,93.0,1406654040,3850412.1,2593.62,91.915,96.548,1334.82,12926612
202409,1171071000,264000000000.0,11710877.0,171000000000.0,93571972532.0,96416133657.0,163000000000.0,잠실6동,1398484,127.09998,37.51907,3124414,2650052,474362,39,0,228.0,126,83.0,76.0,111.0,1372751586,3850412.1,2593.62,91.915,96.548,1334.82,26657643
202409,1171072000,4977147512.0,302134.0,4163175019.0,813972493.0,2352567228.0,2595065555.0,잠실7동,680575,127.0741,37.50748,727974,596848,131126,44,0,186.0,126,156.0,60.0,125.0,1915929924,3850412.1,2593.62,91.915,96.548,1334.82,6949904
202409,1174051500,14914968042.0,761387.0,11755043889.0,3159924153.0,7860602238.0,6080179717.0,강일동,3653950,127.17402,37.56389,278239,0,278239,180,1127,802.0,226,0.0,0.0,71.0,564568969,3850412.1,2593.62,91.915,96.548,1334.82,23587087
202409,1174052500,8598889787.0,369909.5,6657234635.0,1941655152.0,4696253231.0,3247638737.0,상일제1동,1781219,127.16484,37.55074,698255,387209,311046,100,494,421.5,67,69.5,73.5,38.5,320318799,3850412.1,2593.62,91.915,96.548,1334.82,27348365
202409,1174052600,8598889787.0,369909.5,6657234635.0,1941655152.0,4696253231.0,3247638737.0,상일제2동,1090000,127.17784,37.55674,64574,0,64574,100,494,421.5,67,69.5,73.5,38.5,320318799,3850412.1,2593.62,91.915,96.548,1334.82,11314445
202409,1174053000,60732526875.0,2753006.0,45286299924.0,15446226951.0,28619006511.0,30520932018.0,명일제1동,621207,127.14594,37.55037,431446,226233,205213,178,973,673.0,92,11.0,0.0,61.0,354738270,3850412.1,2593.62,91.915,96.548,1334.82,18508120
202409,1174054000,85635633090.0,2778601.0,64496634889.0,21138998201.0,36522894403.0,47975773872.0,명일제2동,937505,127.1542,37.54829,429083,279279,149804,81,251,312.0,133,88.0,0.0,77.0,606495793,3850412.1,2593.62,91.915,96.548,1334.82,10728424
202409,1174055000,8676295925.0,501074.0,6974266058.0,1702029867.0,4736054744.0,3615806248.0,고덕제1동,1905349,127.15031,37.56335,112877,0,112877,147,760,534.0,56,22.0,12.0,69.0,636907618,3850412.1,2593.62,91.915,96.548,1334.82,15902160
202409,1174056000,23660415785.0,1148598.0,18056622935.0,5603792850.0,11194346938.0,11449841088.0,고덕제2동,2415151,127.16164,37.56586,190301,0,190301,115,727,306.0,12,0.0,0.0,56.0,566947021,3850412.1,2593.62,91.915,96.548,1334.82,16148175
202409,1174057000,35759568699.0,1795855.0,25841728337.0,9917840362.0,17791351196.0,17056816643.0,암사제1동,730232,127.13459,37.55186,92758,0,92758,675,5060,937.0,128,1.0,4.0,50.0,203840466,3850412.1,2593.62,91.915,96.548,1334.82,21428370
202409,1174058000,24472719836.0,1205940.0,18222199323.0,6250520513.0,12483964462.0,11068685019.0,암사제2동,2442627,127.12324,37.55738,502060,459194,42866,114,748,308.0,21,16.0,2.0,53.0,308204454,3850412.1,2593.62,91.915,96.548,1334.82,9468309
202409,1174059000,19755123380.0,761350.0,15670783864.0,4084339516.0,8992765879.0,10534933783.0,암사제3동,1853001,127.13851,37.5615,226028,145649,80379,119,608,352.0,253,83.0,7.0,72.0,508041003,3850412.1,2593.62,91.915,96.548,1334.82,11393013
202409,1174060000,28276967226.0,1268950.0,21931476609.0,6345490617.0,13854502907.0,13811905325.0,천호제1동,685407,127.13858,37.54632,384907,271624,113283,464,3493,926.0,56,7.0,0.0,50.0,206416585,3850412.1,2593.62,91.915,96.548,1334.82,17257019
202409,1174061000,140000000000.0,4300575.0,106000000000.0,33781440231.0,56776645439.0,72301947246.0,천호제2동,1828587,127.12228,37.54469,301661,0,301661,529,4051,714.0,73,23.0,0.0,48.0,217529985,3850412.1,2593.62,91.915,96.548,1334.82,27064910
202409,1174062000,36336519556.0,1688769.0,26624724745.0,9711794811.0,18602645152.0,16303850815.0,천호제3동,538847,127.1332,37.53965,138560,0,138560,230,1604,478.0,86,1.0,1.0,51.0,234414070,3850412.1,2593.62,91.915,96.548,1334.82,20767864
202409,1174064000,44036740716.0,1174046.0,30788785645.0,13247955071.0,23322678263.0,16194647639.0,성내제1동,661583,127.12552,37.52876,442623,281518,161105,363,2527,830.0,82,15.0,85.0,57.0,252319568,3850412.1,2593.62,91.915,96.548,1334.82,14763158
202409,1174065000,52521087716.0,2272498.0,39628324082.0,12892763634.0,25347992527.0,26035198240.0,성내제2동,626571,127.12774,37.53436,1670545,1490583,179962,329,2454,429.0,30,1.0,12.0,48.0,202618082,3850412.1,2593.62,91.915,96.548,1334.82,17794554
202409,1174066000,72069724600.0,2823849.0,53827033409.0,18242691191.0,34596698051.0,33125261826.0,성내제3동,642074,127.1338,37.5284,141775,0,141775,460,2829,1026.0,99,40.0,2.0,54.0,212466670,3850412.1,2593.62,91.915,96.548,1334.82,19913078
202409,1174068500,108000000000.0,5096599.0,80997626620.0,26899277265.0,56560844976.0,45636607884.0,길동,1601118,127.14591,37.53973,528249,231847,296402,618,3958,1788.0,207,75.0,13.0,55.0,227597799,3850412.1,2593.62,91.915,96.548,1334.82,37583651
202409,1174069000,8467302091.0,392423.3333,6168689786.0,2298612305.0,4405375588.0,3438506397.0,둔촌제1동,896155,127.14043,37.52315,320728,277813,42915,4,1090,2808.0,2032,0.0,0.0,83.0,854201839,3850412.1,2593.62,91.915,96.548,1334.82,1964794
202409,1174070000,25401906273.0,1177270.0,18506069358.0,6895836915.0,13216126763.0,10315519191.0,둔촌제2동,1594005,127.14741,37.53151,518114,316797,201317,316,1990,814.0,127,27.0,15.0,56.0,261960069,3850412.1,2593.62,91.915,96.548,1334.82,18697465
202410,1111051500,26338911664.0,1216893.0,19600852797.0,6738058867.0,8440191720.0,15677778678.0,청운효자동,2438307,126.97042,37.58466,265686,0,265686,323,1533,581.0,83,91.0,117.0,69.0,276146690,3857079.5,2596.11,92.177,96.754,1361.0,11661692
202410,1111053000,106000000000.0,4397345.0,85939318373.0,19684531209.0,41539370325.0,40463545651.0,사직동,1165780,126.97014,37.57411,2849602,1931858,917744,89,309,158.0,54,81.0,14.0,73.0,371237211,3857079.5,2596.11,92.177,96.754,1361.0,22672722
202410,1111054000,36999175472.0,1647546.0,22744407689.0,14254767783.0,14469436693.0,18952410019.0,삼청동,1361445,126.98111,37.58801,155779,0,155779,9,12,19.0,5,2.0,14.0,111.0,401044841,3857079.5,2596.11,92.177,96.754,1361.0,3976155
202410,1111055000,7632601155.0,271699.0,5706662290.0,1925938865.0,3491219117.0,3361555007.0,부암동,2202073,126.96256,37.5967,333087,0,333087,189,712,662.0,162,46.0,130.0,82.0,259634651,3857079.5,2596.11,92.177,96.754,1361.0,8163737
202410,1111056000,8504307728.0,365339.0,5879236609.0,2625071118.0,4082863242.0,3397574577.0,평창동,9017316,126.96927,37.61396,286003,0,286003,294,527,915.0,314,472.0,538.0,124.0,480839259,3857079.5,2596.11,92.177,96.754,1361.0,11653142
202410,1111057000,8170745406.0,548147.0,7041460438.0,1129284969.0,4166172525.0,3787382686.0,무악동,467575,126.95899,37.57774,65300,0,65300,47,111,256.0,108,12.0,0.0,82.0,660258193,3857079.5,2596.11,92.177,96.754,1361.0,3862692
202410,1111058000,9553877218.0,419504.0,8417433148.0,1136444070.0,4939172539.0,3930790507.0,교남동,345990,126.96416,37.57105,320648,0,320648,231,1202,194.0,24,2.0,1.0,50.0,235058041,3857079.5,2596.11,92.177,96.754,1361.0,8715446
202410,1111060000,26555372972.0,1238502.0,18983227677.0,7572145294.0,9277005521.0,12940732889.0,가회동,605383,126.98662,37.58268,72402,0,72402,126,683,78.0,20,8.0,41.0,67.0,284759882,3857079.5,2596.11,92.177,96.754,1361.0,6801080
202410,1111061500,577000000000.0,13370488.0,472000000000.0,105000000000.0,282000000000.0,207000000000.0,종로1.2.3.4가동,2394166,126.98973,37.57508,5869856,3749636,2120220,9,62,8.0,2,10.0,0.0,49.0,278382323,3857079.5,2596.11,92.177,96.754,1361.0,40932330
202410,1111063000,105000000000.0,3182995.0,82385810070.0,22758466868.0,53965249798.0,38773415893.0,종로5.6가동,633463,127.00424,37.57302,2152598,1760562,392036,10,56,0.0,0,3.0,0.0,42.0,127248788,3857079.5,2596.11,92.177,96.754,1361.0,12755869
202410,1111064000,37826308875.0,2744955.0,28131271593.0,9695037281.0,14465515952.0,18062243835.0,이화동,755902,127.00307,37.57969,1606849,1134237,472612,212,1201,225.0,15,1.0,1.0,47.0,133464799,3857079.5,2596.11,92.177,96.754,1361.0,17224658
202410,1111065000,55065019000.0,2820734.0,38666919705.0,16398099294.0,22433489131.0,27938791082.0,혜화동,1164691,126.99769,37.58747,625466,0,625466,308,1681,533.0,94,43.0,23.0,57.0,189567695,3857079.5,2596.11,92.177,96.754,1361.0,19211004
202410,1111067000,71494287880.0,2562800.0,55123033493.0,16371254388.0,30151005707.0,25338243024.0,창신제1동,313832,127.01402,37.57226,332320,0,332320,24,147,50.0,0,0.0,0.0,48.0,210739429,3857079.5,2596.11,92.177,96.754,1361.0,5304730
202410,1111068000,13029810718.0,565186.0,9339420514.0,3690390205.0,6960927807.0,5353968084.0,창신제2동,249894,127.01025,37.57575,6885,0,6885,214,1231,87.0,12,4.0,1.0,49.0,133709885,3857079.5,2596.11,92.177,96.754,1361.0,4700062
202410,1111069000,476145360.0,29898.0,331482274.0,144663086.0,251407773.0,192863506.0,창신제3동,220395,127.01321,37.57882,151804,108435,43369,26,129,91.0,42,0.0,0.0,65.0,320701236,3857079.5,2596.11,92.177,96.754,1361.0,3639307
202410,1111070000,3920380384.0,236191.0,2868592904.0,1051787480.0,2084254022.0,1688444227.0,숭인제1동,237128,127.01686,37.57723,213042,0,213042,44,228,89.0,34,0.0,0.0,58.0,271960677,3857079.5,2596.11,92.177,96.754,1361.0,4617448
202410,1111071000,29155131783.0,1449527.0,20970668005.0,8184463779.0,15237217700.0,12865171250.0,숭인제2동,321465,127.02064,37.57431,814339,627272,187067,181,1175,239.0,16,0.0,0.0,52.0,167074058,3857079.5,2596.11,92.177,96.754,1361.0,9510014
202410,1114052000,166000000000.0,5859271.0,142000000000.0,24090074627.0,64181269679.0,48018845418.0,소공동,935656,126.97436,37.5643,2654829,1646126,1008703,4,32,12.0,0,0.0,0.0,52.0,489545455,3857079.5,2596.11,92.177,96.754,1361.0,25814603
202410,1114054000,231000000000.0,7211563.0,190000000000.0,40830745675.0,76945508826.0,124000000000.0,회현동,892974,126.97671,37.55697,4555312,3498570,1056742,19,86,45.0,14,18.0,20.0,85.0,389399554,3857079.5,2596.11,92.177,96.754,1361.0,25556757
202410,1114055000,244000000000.0,11117048.0,197000000000.0,46196476681.0,89707363561.0,98614788725.0,명동,1006850,126.98436,37.56373,3393854,2632942,760912,7,34,12.0,1,5.0,7.0,72.0,355854515,3857079.5,2596.11,92.177,96.754,1361.0,35807048
202410,1114057000,36902431236.0,2231092.0,31679424022.0,5223007214.0,16057043278.0,12612089534.0,필동,1478522,126.99385,37.5568,1162876,935215,227661,31,175,54.0,26,5.0,5.0,63.0,248890227,3857079.5,2596.11,92.177,96.754,1361.0,12529705
202410,1114058000,21910121966.0,655194.0,16293173228.0,5616948738.0,9868834748.0,8336722883.0,장충동,1003083,127.00228,37.55561,551393,375965,175428,160,1262,78.0,22,12.0,28.0,45.0,186105513,3857079.5,2596.11,92.177,96.754,1361.0,8629031
202410,1114059000,166000000000.0,4948985.0,125000000000.0,40259628985.0,73379923774.0,72069935330.0,광희동,752739,127.00363,37.5652,1652052,1199060,452992,10,61,18.0,6,0.0,0.0,51.0,193927273,3857079.5,2596.11,92.177,96.754,1361.0,18845735
202410,1114060500,238000000000.0,7143039.0,207000000000.0,31359769132.0,117000000000.0,65299346899.0,을지로동,599530,126.99649,37.56664,1827642,1695373,132269,1,0,11.0,0,0.0,0.0,85.0,457909091,3857079.5,2596.11,92.177,96.754,1361.0,13561324
202410,1114061500,69878152346.0,2320580.0,55579877239.0,14298275107.0,27469090031.0,36875724033.0,신당동,541354,127.01377,37.56575,870733,721568,149165,36,194,71.0,3,0.0,0.0,49.0,202648861,3857079.5,2596.11,92.177,96.754,1361.0,12814165
202410,1114062500,40665824706.0,1365981.0,31493144277.0,9172680429.0,19802086230.0,17582268577.0,다산동,546686,127.00826,37.5547,119495,0,119495,374,2274,423.0,116,44.0,99.0,64.0,207881680,3857079.5,2596.11,92.177,96.754,1361.0,9659671
202410,1114063500,26762927661.0,1158535.0,21016788903.0,5746138759.0,12443289100.0,13148829269.0,약수동,511938,127.01024,37.54984,697063,571477,125586,125,617,398.0,195,9.0,0.0,68.0,382587628,3857079.5,2596.11,92.177,96.754,1361.0,10351962
202410,1114064500,9423634738.0,305606.0,7196530717.0,2227104021.0,3852791444.0,5155071127.0,청구동,330066,127.01499,37.55686,79794,0,79794,74,346,236.0,108,1.0,0.0,68.0,433917253,3857079.5,2596.11,92.177,96.754,1361.0,5990209
202410,1114065000,27872298783.0,1165020.0,20518258864.0,7354039919.0,14005146973.0,12692247572.0,신당제5동,315652,127.02202,37.56358,192815,0,192815,64,398,229.0,40,0.0,0.0,59.0,382417416,3857079.5,2596.11,92.177,96.754,1361.0,7863146
202410,1114066500,25618016776.0,1023829.0,18539201290.0,7078815486.0,11488955539.0,13410200435.0,동화동,344934,127.01867,37.56059,273032,232981,40051,59,169,297.0,115,56.0,0.0,83.0,562530704,3857079.5,2596.11,92.177,96.754,1361.0,9532774
202410,1114067000,53419061720.0,1890843.0,41082099456.0,12336962264.0,25954893817.0,24113390815.0,황학동,314878,127.0208,37.56842,129482,0,129482,29,186,79.0,31,5.0,0.0,60.0,320745114,3857079.5,2596.11,92.177,96.754,1361.0,10282373
202410,1114068000,34440780437.0,1004928.0,26618408827.0,7822371610.0,17886089340.0,11358623301.0,중림동,492309,126.96596,37.55732,162067,0,162067,88,427,216.0,63,2.0,1.0,60.0,368461445,3857079.5,2596.11,92.177,96.754,1361.0,9290409
202410,1117051000,21900762464.0,1300521.0,16826573917.0,5074188546.0,9772545798.0,9395607643.0,후암동,865282,126.98059,37.54994,200263,0,200263,370,1811,818.0,104,84.0,60.0,63.0,292755194,3857079.5,2596.11,92.177,96.754,1361.0,9014811
202410,1117052000,13941357067.0,879483.0,8624264811.0,5317092257.0,6558521211.0,6861388874.0,용산2가동,2045385,126.98353,37.54024,678228,174735,503493,281,1403,175.0,10,4.0,1.0,49.0,204859436,3857079.5,2596.11,92.177,96.754,1361.0,9095810
202410,1117053000,64286420721.0,2512331.0,51396139810.0,12890280911.0,27879843715.0,22624934071.0,남영동,751924,126.97351,37.54511,1306947,644013,662934,78,367,154.0,31,18.0,2.0,61.0,398414266,3857079.5,2596.11,92.177,96.754,1361.0,14884420
202410,1117055500,39092861925.0,2405056.0,30188125584.0,8904736342.0,15760644104.0,17480345851.0,청파동,854585,126.96717,37.54786,256132,0,256132,457,2443,584.0,92,11.0,3.0,54.0,244172572,3857079.5,2596.11,92.177,96.754,1361.0,18587330
202410,1117056000,127000000000.0,1520704.0,122000000000.0,5197258488.0,58730025873.0,24040701607.0,원효로제1동,563923,126.96656,37.53747,288885,0,288885,125,778,345.0,99,30.0,0.0,55.0,423991122,3857079.5,2596.11,92.177,96.754,1361.0,13587234
202410,1117057000,51887110502.0,782781.0,49724139841.0,2162970661.0,23803422866.0,8053400141.0,원효로제2동,943601,126.95139,37.5331,179921,0,179921,119,657,310.0,102,34.0,60.0,68.0,462855465,3857079.5,2596.11,92.177,96.754,1361.0,10432100
202410,1117058000,11490538928.0,438010.0,9705895533.0,1784643396.0,4049565296.0,6592486636.0,효창동,502716,126.96131,37.54305,448142,301781,146361,187,995,574.0,119,39.0,22.0,63.0,342185373,3857079.5,2596.11,92.177,96.754,1361.0,7106336
